time,control
2000.0,1.3457333107445551e-05
2001.0000654493094,1.3420999826730824e-05
2002.000130898619,1.2413181037227328e-05
2003.0001963479285,1.1371587036322918e-05
2004.000261797238,1.1022229666730392e-05
2005.0003272465476,1.1012627463594411e-05
2006.000392695857,1.1131326563913683e-05
2007.0004581451665,1.0698065640358771e-05
2008.0005235944761,1.0072701894910396e-05
2009.0005890437856,9.709298551639189e-06
2010.000654493095,8.979229105411112e-06
2011.0007199424047,8.473731633620395e-06
2012.000785391714,8.206836222369055e-06
2013.0008508410235,8.030653253382783e-06
2014.0009162903332,8.370404757406028e-06
2015.0009817396426,8.791400994863702e-06
2016.0010471889523,9.400662686279296e-06
2017.0011126382617,9.952495423085439e-06
2018.0011780875711,9.852636820662441e-06
2019.0012435368808,9.577582637427916e-06
2020.0013089861902,8.704771164911256e-06
2021.0013744354997,7.934029748206562e-06
2022.0014398848093,7.577454786027968e-06
2023.0015053341187,7.425480250817419e-06
2024.0015707834282,7.381614231610406e-06
2025.0016362327378,6.431340956541592e-06
2026.0017016820473,5.984252024667475e-06
2027.0017671313567,5.519426085541257e-06
2028.0018325806664,4.940661952092007e-06
2029.0018980299758,4.745253161990465e-06
2030.0019634792852,4.488922909472444e-06
2031.0020289285949,4.207030330066641e-06
2032.0020943779043,3.986010039300983e-06
2033.0021598272137,3.6553767784535514e-06
2034.0022252765234,3.6962974126193615e-06
2035.0022907258328,4.029172347741244e-06
2036.0023561751423,3.941981382708456e-06
2037.002421624452,3.5806046477912233e-06
2038.0024870737614,2.970781534175477e-06
2039.0025525230708,2.627981906528774e-06
2040.0026179723804,3.0650925710899455e-06
2041.0026834216899,2.9774276452205207e-06
2042.0027488709993,2.806527197262882e-06
2043.002814320309,2.26206180460752e-06
2044.0028797696184,1.5641462213746798e-06
2045.0029452189278,1.4925870574287637e-06
2046.0030106682375,1.4306345441338357e-06
2047.003076117547,1.4639864973414495e-06
2048.0031415668564,1.3142631822206063e-06
2049.003207016166,1.368437908535796e-06
2050.0032724654757,1.338743087963215e-06
2051.003337914785,6.792564337162733e-07
2052.0034033640945,2.600188321746173e-08
2053.003468813404,-9.627160032035977e-07
2054.0035342627134,-1.4918475931522872e-06
2055.003599712023,-1.3663574388714903e-06
2056.0036651613327,-1.4838965943194852e-06
2057.003730610642,-1.658012303984871e-06
2058.0037960599516,-2.588800410037782e-06
2059.0038615092612,-3.5140735245623037e-06
2060.0039269585704,-4.393167770823899e-06
2061.00399240788,-5.207116671387923e-06
2062.0040578571898,-5.1172328268886606e-06
2063.004123306499,-4.777526665389924e-06
2064.0041887558086,-4.431846348169281e-06
2065.0042542051183,-4.723772761199108e-06
2066.0043196544275,-5.362228108578857e-06
2067.004385103737,-5.8464151409345254e-06
2068.004450553047,-5.944660873267917e-06
2069.004516002356,-5.458264895832033e-06
2070.0045814516657,-5.450780802344516e-06
2071.0046469009753,-5.6658727099434425e-06
2072.0047123502845,-5.93429269386236e-06
2073.004777799594,-6.06601381661419e-06
2074.004843248904,-5.891293811539495e-06
2075.004908698213,-5.928940030341838e-06
2076.0049741475227,-6.2710708066658265e-06
2077.0050395968324,-6.832343045374464e-06
2078.0051050461416,-6.73355594696854e-06
2079.0051704954512,-6.709640777983032e-06
2080.005235944761,-7.016768279049176e-06
2081.00530139407,-7.329383287064678e-06
2082.0053668433798,-7.839884089147421e-06
2083.0054322926894,-8.570453937609033e-06
2084.0054977419986,-9.164029024999705e-06
2085.0055631913083,-9.708196660409385e-06
2086.005628640618,-1.0238527692833033e-05
2087.005694089927,-1.0483134360327491e-05
2088.005759539237,-1.0817751553560947e-05
2089.0058249885465,-1.1212554215495535e-05
2090.0058904378557,-1.1471044582892132e-05
2091.0059558871653,-1.1288564552536638e-05
2092.006021336475,-1.0992143236057881e-05
2093.0060867857846,-1.0456858282946297e-05
2094.006152235094,-1.0786344964523792e-05
2095.0062176844035,-1.1421382121053574e-05
2096.0062831337127,-1.1684506124019328e-05
2097.0063485830224,-1.1692120299014862e-05
2098.006414032332,-1.130015917636642e-05
2099.0064794816417,-1.1051279034700683e-05
2100.006544930951,-1.109334852015539e-05
2101.0066103802606,-1.100972332354337e-05
2102.00667582957,-1.1350125795838669e-05
2103.0067412788794,-1.1592934747398835e-05
2104.006806728189,-1.1501291196071376e-05
2105.0068721774987,-1.1489277457579194e-05
2106.006937626808,-1.1333133032503506e-05
2107.0070030761176,-1.1289330649870026e-05
2108.0070685254273,-1.1632122269998244e-05
2109.0071339747365,-1.1700712130978887e-05
2110.007199424046,-1.2163436662504222e-05
2111.007264873356,-1.274586465952516e-05
2112.007330322665,-1.3490328286465105e-05
2113.0073957719746,-1.4088468184723864e-05
2114.0074612212843,-1.4238063901809206e-05
2115.0075266705935,-1.4041054497523739e-05
2116.007592119903,-1.4017329868586952e-05
2117.007657569213,-1.4538532013219945e-05
2118.007723018522,-1.464423640543918e-05
2119.0077884678317,-1.4798244691370854e-05
2120.0078539171413,-1.5140762239219287e-05
2121.0079193664506,-1.4618103746993507e-05
2122.00798481576,-1.4528752287425646e-05
2123.00805026507,-1.4677587769422077e-05
2124.008115714379,-1.501087392093837e-05
2125.0081811636887,-1.528491834565184e-05
2126.0082466129984,-1.4674953421366774e-05
2127.0083120623076,-1.373364491197024e-05
2128.0083775116173,-1.3509843133306765e-05
2129.008442960927,-1.3562013976912797e-05
2130.008508410236,-1.3585963462524137e-05
2131.008573859546,-1.3922367399857194e-05
2132.0086393088554,-1.3765136117735574e-05
2133.0087047581646,-1.35465728839506e-05
2134.0087702074743,-1.3963959266468242e-05
2135.008835656784,-1.4344648452564604e-05
2136.008901106093,-1.439818170268282e-05
2137.008966555403,-1.4486049360976112e-05
2138.0090320047125,-1.4304189548690197e-05
2139.0090974540217,-1.4081101154854427e-05
2140.0091629033313,-1.4319087458718554e-05
2141.009228352641,-1.3794058398894455e-05
2142.00929380195,-1.3319047881297796e-05
2143.00935925126,-1.3562934123036975e-05
2144.0094247005695,-1.3558677863304362e-05
2145.0094901498787,-1.3626335239113563e-05
2146.0095555991884,-1.3317013011269011e-05
2147.009621048498,-1.2440581294414475e-05
2148.0096864978073,-1.2306615093301847e-05
2149.009751947117,-1.2909842146849626e-05
2150.0098173964266,-1.3582353826624832e-05
2151.009882845736,-1.4336627754289543e-05
2152.0099482950454,-1.4545959996234488e-05
2153.010013744355,-1.4625989665971227e-05
2154.0100791936648,-1.5067351210437174e-05
2155.010144642974,-1.570939605018454e-05
2156.0102100922836,-1.5350941598166042e-05
2157.010275541593,-1.4740109061703426e-05
2158.0103409909025,-1.4372483851009142e-05
2159.010406440212,-1.4212050552545127e-05
2160.010471889522,-1.4545648526023137e-05
2161.010537338831,-1.527744162854324e-05
2162.0106027881407,-1.544052385921925e-05
2163.01066823745,-1.536294773472814e-05
2164.0107336867595,-1.566608949661494e-05
2165.010799136069,-1.5601498017716708e-05
