time,p_rate
16400.0,-5.206702558685078
16401.000080651665,-5.224931203128092
16402.00016130333,-4.9745236193183455
16403.000241954996,-4.521656793622828
16404.000322606662,-4.03597373811047
16405.000403258327,-3.6459905466908897
16406.000483909993,-3.3753597323675115
16407.00056456166,-3.2567186562767034
16408.000645213324,-3.2496191221518833
16409.00072586499,-3.3863240740098095
16410.000806516655,-3.6389934318996717
16411.00088716832,-3.8975224366185444
16412.000967819986,-4.051441020305042
16413.00104847165,-3.988167825123462
16414.001129123317,-3.661701142340874
16415.001209774982,-3.062879013815395
16416.001290426648,-2.2064083036729936
16417.001371078313,-1.1173697910773412
16418.00145172998,0.07827916599822057
16419.001532381644,1.2895072267551855
16420.00161303331,2.2979172509508805
16421.001693684975,3.013429327329979
16422.00177433664,3.540988020019369
16423.001854988306,3.964828249196758
16424.00193563997,4.363740299673413
16425.002016291637,4.755908747512196
16426.002096943303,5.240311097329421
16427.002177594968,5.886127940207692
16428.002258246634,6.6720285510976005
16429.0023388983,7.409945828024113
16430.002419549965,7.979912472543018
16431.00250020163,8.411769500522142
16432.002580853296,8.80726432197001
16433.00266150496,9.153252110575629
16434.002742156626,9.324470234371972
16435.002822808292,9.35829955090511
16436.002903459957,9.384390948991166
16437.002984111623,9.534477304993207
16438.00306476329,9.791632841242883
16439.003145414954,10.083910786180674
16440.00322606662,10.408777110549313
16441.003306718285,10.70772103078496
16442.00338736995,10.846195418703449
16443.003468021616,10.782851406754443
16444.00354867328,10.565111575444451
16445.003629324947,10.318595281668244
16446.003709976612,10.074640109648522
16447.003790628278,9.912724217052418
16448.003871279943,9.823830779477191
16449.00395193161,9.749541495802498
16450.004032583274,9.651675876937196
16451.00411323494,9.36286549473758
16452.004193886605,8.817363412544102
16453.00427453827,8.118084197382666
16454.004355189936,7.368394830420769
16455.0044358416,6.586993733291429
16456.004516493267,5.746266910809466
16457.004597144933,4.858768271257046
16458.004677796598,4.046807815587091
16459.004758448264,3.254081601427931
16460.00483909993,2.4603017202784923
16461.004919751595,1.6914054491342414
16462.00500040326,0.9914945196406152
16463.005081054926,0.3413824589786895
16464.00516170659,-0.2794574493093209
16465.005242358253,-0.8162481417163575
16466.00532300992,-1.3238072569856718
16467.005403661584,-1.7596722906527649
16468.00548431325,-2.2050706519194665
16469.005564964915,-2.7655508599804346
16470.00564561658,-3.510046571008449
16471.005726268246,-4.43976093353369
16472.00580691991,-5.472933163355354
16473.005887571577,-6.424432026656072
16474.005968223242,-7.1630094398704545
16475.006048874908,-7.627306274771153
16476.006129526573,-7.873977990950906
16477.00621017824,-7.963031504794069
16478.006290829904,-7.978826593453083
16479.00637148157,-8.018498589962205
16480.006452133235,-8.154264657229715
16481.0065327849,-8.368029828026323
16482.006613436566,-8.653294348211455
16483.00669408823,-8.91292940595023
16484.006774739897,-9.095958678307502
16485.006855391563,-9.205975282681377
16486.006936043228,-9.253018192421658
16487.007016694894,-9.31154454442139
16488.00709734656,-9.310205884803459
16489.007177998225,-9.142350020189701
16490.00725864989,-8.789503570735093
16491.007339301555,-8.319025888996649
16492.00741995322,-7.803166633433394
16493.007500604886,-7.266530300132357
16494.007581256552,-6.779065131348339
16495.007661908217,-6.413543399236688
16496.007742559883,-6.240200791027532
16497.00782321155,-6.143047174742453
16498.007903863214,-6.018258655481774
16499.00798451488,-5.827480318945459
16500.008065166545,-5.557239327237339
16501.00814581821,-5.162589177746219
16502.008226469876,-4.6035049124065015
16503.00830712154,-3.9005064729867547
16504.008387773207,-3.1320875289952563
16505.008468424872,-2.347849289401862
16506.008549076538,-1.609049672158444
16507.008629728203,-0.9403696841252415
16508.00871037987,-0.3660979227654827
16509.008791031534,0.1760698207330309
16510.0088716832,0.8549051136403286
16511.008952334865,1.6895610103745426
16512.00903298653,2.633423393899892
16513.009113638196,3.5191648998648115
16514.00919428986,4.240370154153877
16515.009274941527,4.835275116466974
16516.009355593193,5.2805455334972065
16517.009436244858,5.563618576109156
16518.009516896524,5.712613109623674
16519.00959754819,5.855696470824595
16520.009678199855,6.041139874419058
16521.00975885152,6.331967195425738
16522.009839503186,6.629620802714811
16523.00992015485,6.831098262020933
16524.010000806516,6.960439504195105
16525.010081458182,7.234755070680342
16526.010162109847,7.638423436763547
16527.010242761513,8.046226532359988
16528.01032341318,8.276845209124856
16529.010404064844,8.280476435230709
16530.01048471651,8.156147246243135
16531.010565368175,7.944320313630575
16532.01064601984,7.753206648014947
16533.010726671506,7.599140265349034
16534.01080732317,7.456400558958227
16535.010887974837,7.172026099378506
16536.010968626502,6.542032772078287
16537.011049278168,5.4681055331278685
16538.011129929833,4.121165247368818
16539.0112105815,2.7996535016169477
16540.011291233164,1.6411746232722038
16541.01137188483,0.6143651475026716
16542.011452536495,-0.27730419279021706
16543.01153318816,-0.9716607820119695
16544.011613839826,-1.4582752539108297
16545.01169449149,-1.7076681750929106
16546.011775143157,-1.7625281917566555
16547.011855794823,-1.6635791792480474
16548.011936446488,-1.3678112968321299
16549.012017098154,-0.8858182027588208
16550.01209774982,-0.2701850107036341
16551.012178401485,0.3919089354798602
16552.01225905315,0.9051205985102397
16553.012339704816,1.2069339047313579
16554.01242035648,1.4123403958608343
16555.012501008147,1.6220738001691122
16556.012581659812,1.8793078863843564
16557.012662311477,2.1268313472600817
16558.012742963143,2.295608079244057
16559.01282361481,2.5876923826948266
16560.012904266474,3.1025703947660674
16561.01298491814,3.761934970764853
16562.013065569805,4.272000215401667
16563.01314622147,4.45798938092062
16564.013226873136,4.38578840333339
16565.0133075248,4.222440656831079
16566.013388176467,4.064839381797071
16567.013468828132,3.7207511219568237
16568.013549479798,3.057493901534268
16569.013630131463,2.2127936069044893
16570.01371078313,1.4772630915370641
16571.013791434794,0.9669858659309999
16572.01387208646,0.5702925665817897
16573.013952738125,0.20214018485128427
16574.01403338979,-0.12926198586872512
16575.014114041456,-0.460629080072626
16576.01419469312,-0.8878911634960475
16577.014275344787,-1.3315916843955515
16578.014355996453,-1.7047147233710482
16579.014436648118,-1.8462138901093692
16580.014517299784,-1.7465678882232742
16581.01459795145,-1.5888911111762516
16582.014678603115,-1.5358999514670872
16583.01475925478,-1.7563974542286984
16584.014839906446,-2.1225476456073022
16585.01492055811,-2.493291852737545
16586.015001209777,-2.7451008126036753
16587.015081861442,-2.9630784594929827
16588.015162513107,-3.2032752216564395
16589.015243164773,-3.4235819079639405
16590.01532381644,-3.679326679729084
16591.015404468104,-4.0644824424071855
16592.01548511977,-4.59938240483701
16593.015565771435,-5.158361770337693
16594.0156464231,-5.524592357583063
16595.015727074766,-5.575903804506952
16596.015807726428,-5.459608688676739
16597.015888378093,-5.2836513463579315
16598.01596902976,-5.213126711115929
16599.016049681424,-5.27688166795534
16600.01613033309,-5.563089743497187
16601.016210984755,-6.178276499854867
16602.01629163642,-6.9914459892210905
16603.016372288086,-7.787038868137657
16604.01645293975,-8.404923229413509
16605.016533591417,-8.795587164268944
16606.016614243083,-8.898709368133561
16607.016694894748,-8.737119162013824
16608.016775546414,-8.489833706337226
16609.01685619808,-8.253332472512737
16610.016936849745,-8.168185136766162
16611.01701750141,-8.212761698753296
16612.017098153075,-8.381479427792062
16613.01717880474,-8.755856664555896
16614.017259456406,-9.282987112345227
16615.017340108072,-9.811477489321351
16616.017420759737,-10.012913862684249
16617.017501411403,-9.699565153205114
