time,pred
168,0.5182195
169,0.51828265
170,0.5177404
171,0.517955
172,0.5182195
173,0.51828265
174,0.5183224
175,0.517955
176,0.5182195
177,0.51828265
178,0.5183224
179,0.5184637
180,0.5182195
181,0.51828265
182,0.5183224
183,0.5184637
184,0.51877826
185,0.51828265
186,0.5183224
187,0.5184637
188,0.51877826
189,0.51898503
190,0.5183224
191,0.5184637
192,0.51877826
193,0.51898503
194,0.51906747
195,0.5184637
196,0.51877826
197,0.51898503
198,0.51906747
199,0.5191769
200,0.51877826
201,0.51898503
202,0.51906747
203,0.5191769
204,0.51910156
205,0.51898503
206,0.51906747
207,0.5191769
208,0.51910156
209,0.51907265
210,0.51906747
211,0.5191769
212,0.51910156
213,0.51907265
214,0.5193305
215,0.5191769
216,0.51910156
217,0.51907265
218,0.5193305
219,0.5194033
220,0.51910156
221,0.51907265
222,0.5193305
223,0.5194033
224,0.5196388
225,0.51907265
226,0.5193305
227,0.5194033
228,0.5196388
229,0.520167
230,0.5193305
231,0.5194033
232,0.5196388
233,0.520167
234,0.52082306
235,0.5194033
236,0.5196388
237,0.520167
238,0.52082306
239,0.52146447
240,0.5196388
241,0.520167
242,0.52082306
243,0.52146447
244,0.5222086
245,0.520167
246,0.52082306
247,0.52146447
248,0.5222086
249,0.52326035
250,0.52082306
251,0.52146447
252,0.5222086
253,0.52326035
254,0.52424324
255,0.52146447
256,0.5222086
257,0.52326035
258,0.52424324
259,0.5248718
260,0.5222086
261,0.52326035
262,0.52424324
263,0.5248718
264,0.52532667
265,0.52326035
266,0.52424324
267,0.5248718
268,0.52532667
269,0.5257888
270,0.52424324
271,0.5248718
272,0.52532667
273,0.5257888
274,0.5263451
275,0.5248718
276,0.52532667
277,0.5257888
278,0.5263451
279,0.52686036
280,0.52532667
281,0.5257888
282,0.5263451
283,0.52686036
284,0.5273547
285,0.5257888
286,0.5263451
287,0.52686036
288,0.5273547
289,0.52785236
290,0.5263451
291,0.52686036
292,0.5273547
293,0.52785236
294,0.52812004
295,0.52686036
296,0.5273547
297,0.52785236
298,0.52812004
299,0.5285266
300,0.5273547
301,0.52785236
302,0.52812004
303,0.5285266
304,0.5292851
305,0.52785236
306,0.52812004
307,0.5285266
308,0.5292851
309,0.5300776
310,0.52812004
311,0.5285266
312,0.5292851
313,0.5300776
314,0.53097576
315,0.5285266
316,0.5292851
317,0.5300776
318,0.53097576
319,0.53176755
320,0.5292851
321,0.5300776
322,0.53097576
323,0.53176755
324,0.5325027
325,0.5300776
326,0.53097576
327,0.53176755
328,0.5325027
329,0.5332074
330,0.53097576
331,0.53176755
332,0.5325027
333,0.5332074
334,0.5336819
335,0.53176755
336,0.5325027
337,0.5332074
338,0.5336819
339,0.53413814
340,0.5325027
341,0.5332074
342,0.5336819
343,0.53413814
344,0.53476673
345,0.5332074
346,0.5336819
347,0.53413814
348,0.53476673
349,0.53548807
350,0.5336819
351,0.53413814
352,0.53476673
353,0.53548807
354,0.53601056
355,0.53413814
356,0.53476673
357,0.53548807
358,0.53601056
359,0.53661734
360,0.53476673
361,0.53548807
362,0.53601056
363,0.53661734
364,0.5372845
365,0.53548807
366,0.53601056
367,0.53661734
368,0.5372845
369,0.538091
370,0.53601056
371,0.53661734
372,0.5372845
373,0.538091
374,0.5387515
375,0.53661734
376,0.5372845
377,0.538091
378,0.5387515
379,0.53950787
380,0.5372845
381,0.538091
382,0.5387515
383,0.53950787
384,0.54043543
385,0.538091
386,0.5387515
387,0.53950787
388,0.54043543
389,0.54124045
390,0.5387515
391,0.53950787
392,0.54043543
393,0.54124045
394,0.54174984
395,0.53950787
396,0.54043543
397,0.54124045
398,0.54174984
399,0.54218125
400,0.54043543
401,0.54124045
402,0.54174984
403,0.54218125
404,0.54241705
405,0.54124045
406,0.54174984
407,0.54218125
408,0.54241705
409,0.5426134
410,0.54174984
411,0.54218125
412,0.54241705
413,0.5426134
414,0.5426603
415,0.54218125
416,0.54241705
417,0.5426134
418,0.5426603
419,0.54250956
420,0.54241705
421,0.5426134
422,0.5426603
423,0.54250956
424,0.5422175
425,0.5426134
426,0.5426603
427,0.54250956
428,0.5422175
429,0.54203534
430,0.5426603
431,0.54250956
432,0.5422175
433,0.54203534
434,0.5419343
435,0.54250956
436,0.5422175
437,0.54203534
438,0.5419343
439,0.54172647
440,0.5422175
441,0.54203534
442,0.5419343
443,0.54172647
444,0.54146457
445,0.54203534
446,0.5419343
447,0.54172647
448,0.54146457
449,0.5413893
450,0.5419343
451,0.54172647
452,0.54146457
453,0.5413893
454,0.5413193
455,0.54172647
456,0.54146457
457,0.5413893
458,0.5413193
459,0.5411861
460,0.54146457
461,0.5413893
462,0.5413193
463,0.5411861
464,0.54082924
465,0.5413893
466,0.5413193
467,0.5411861
468,0.54082924
469,0.54038787
470,0.5413193
471,0.5411861
472,0.54082924
473,0.54038787
474,0.53999585
475,0.5411861
476,0.54082924
477,0.54038787
478,0.53999585
479,0.5393962
480,0.54082924
481,0.54038787
482,0.53999585
483,0.5393962
484,0.5387613
485,0.54038787
486,0.53999585
487,0.5393962
488,0.5387613
489,0.5383347
490,0.53999585
491,0.5393962
492,0.5387613
493,0.5383347
494,0.53818536
495,0.5393962
496,0.5387613
497,0.5383347
498,0.53818536
499,0.53792685
500,0.5387613
501,0.5383347
502,0.53818536
503,0.53792685
504,0.537629
505,0.5383347
506,0.53818536
507,0.53792685
508,0.537629
509,0.53719264
510,0.53818536
511,0.53792685
512,0.537629
513,0.53719264
514,0.5366179
515,0.53792685
516,0.537629
517,0.53719264
518,0.5366179
519,0.536048
520,0.537629
521,0.53719264
522,0.5366179
523,0.536048
524,0.5353423
525,0.53719264
526,0.5366179
527,0.536048
528,0.5353423
529,0.5345852
530,0.5366179
531,0.536048
532,0.5353423
533,0.5345852
534,0.534001
535,0.536048
536,0.5353423
537,0.5345852
538,0.534001
539,0.53348345
540,0.5353423
541,0.5345852
542,0.534001
543,0.53348345
544,0.53295255
545,0.5345852
546,0.534001
547,0.53348345
548,0.53295255
549,0.53241855
550,0.534001
551,0.53348345
552,0.53295255
553,0.53241855
554,0.53190494
555,0.53348345
556,0.53295255
557,0.53241855
558,0.53190494
559,0.5313006
560,0.53295255
561,0.53241855
562,0.53190494
563,0.5313006
564,0.5306547
565,0.53241855
566,0.53190494
567,0.5313006
568,0.5306547
569,0.5299444
570,0.53190494
571,0.5313006
572,0.5306547
573,0.5299444
574,0.5293089
575,0.5313006
576,0.5306547
577,0.5299444
578,0.5293089
579,0.52869546
580,0.5306547
581,0.5299444
582,0.5293089
583,0.52869546
584,0.5280713
585,0.5299444
586,0.5293089
587,0.52869546
588,0.5280713
589,0.5273991
590,0.5293089
591,0.52869546
592,0.5280713
593,0.5273991
594,0.5266222
595,0.52869546
596,0.5280713
597,0.5273991
598,0.5266222
599,0.5261142
600,0.5280713
601,0.5273991
602,0.5266222
603,0.5261142
604,0.52574456
605,0.5273991
606,0.5266222
607,0.5261142
608,0.52574456
609,0.52535444
610,0.5266222
611,0.5261142
612,0.52574456
613,0.52535444
614,0.5248866
615,0.5261142
616,0.52574456
617,0.52535444
618,0.5248866
619,0.5243241
620,0.52574456
621,0.52535444
622,0.5248866
623,0.5243241
624,0.5239657
625,0.52535444
626,0.5248866
627,0.5243241
628,0.5239657
629,0.523593
630,0.5248866
631,0.5243241
632,0.5239657
633,0.523593
634,0.5232029
635,0.5243241
636,0.5239657
637,0.523593
638,0.5232029
639,0.5228988
640,0.5239657
641,0.523593
642,0.5232029
643,0.5228988
644,0.5226519
645,0.523593
646,0.5232029
647,0.5228988
648,0.5226519
649,0.5225142
650,0.5232029
651,0.5228988
652,0.5226519
653,0.5225142
654,0.52243793
655,0.5228988
656,0.5226519
657,0.5225142
658,0.52243793
659,0.52244437
660,0.5226519
661,0.5225142
662,0.52243793
663,0.52244437
664,0.5224021
665,0.5225142
666,0.52243793
667,0.52244437
668,0.5224021
669,0.5224247
670,0.52243793
671,0.52244437
672,0.5224021
673,0.5224247
674,0.52239215
675,0.52244437
676,0.5224021
677,0.5224247
678,0.52239215
679,0.5222785
680,0.5224021
681,0.5224247
682,0.52239215
683,0.5222785
684,0.52221125
685,0.5224247
686,0.52239215
687,0.5222785
688,0.52221125
689,0.52205074
690,0.52239215
691,0.5222785
692,0.52221125
693,0.52205074
694,0.52212703
695,0.5222785
696,0.52221125
697,0.52205074
698,0.52212703
699,0.5221021
700,0.52221125
701,0.52205074
702,0.52212703
703,0.5221021
704,0.5218777
705,0.52205074
706,0.52212703
707,0.5221021
708,0.5218777
709,0.5217023
710,0.52212703
711,0.5221021
712,0.5218777
713,0.5217023
714,0.5214977
715,0.5221021
716,0.5218777
717,0.5217023
718,0.5214977
719,0.52133995
720,0.5218777
721,0.5217023
722,0.5214977
723,0.52133995
724,0.5211984
725,0.5217023
726,0.5214977
727,0.52133995
728,0.5211984
729,0.5212437
730,0.5214977
731,0.52133995
732,0.5211984
733,0.5212437
734,0.52117527
735,0.52133995
736,0.5211984
737,0.5212437
738,0.52117527
739,0.5211846
740,0.5211984
741,0.5212437
742,0.52117527
743,0.5211846
744,0.52138036
745,0.5212437
746,0.52117527
747,0.5211846
748,0.52138036
749,0.5214533
750,0.52117527
751,0.5211846
752,0.52138036
753,0.5214533
754,0.5213968
755,0.5211846
756,0.52138036
757,0.5214533
758,0.5213968
759,0.521253
760,0.52138036
761,0.5214533
762,0.5213968
763,0.521253
764,0.521001
765,0.5214533
766,0.5213968
767,0.521253
768,0.521001
769,0.5208776
770,0.5213968
771,0.521253
772,0.521001
773,0.5208776
774,0.5209897
775,0.521253
776,0.521001
777,0.5208776
778,0.5209897
779,0.5208318
780,0.521001
781,0.5208776
782,0.5209897
783,0.5208318
784,0.5205437
785,0.5208776
786,0.5209897
787,0.5208318
788,0.5205437
789,0.5204693
790,0.5209897
791,0.5208318
792,0.5205437
793,0.5204693
794,0.52039444
795,0.5208318
796,0.5205437
797,0.5204693
798,0.52039444
799,0.5202142
800,0.5205437
801,0.5204693
802,0.52039444
803,0.5202142
804,0.5200093
805,0.5204693
806,0.52039444
807,0.5202142
808,0.5200093
809,0.5199709
810,0.52039444
811,0.5202142
812,0.5200093
813,0.5199709
814,0.51991564
815,0.5202142
816,0.5200093
817,0.5199709
818,0.51991564
819,0.5200703
820,0.5200093
821,0.5199709
822,0.51991564
823,0.5200703
824,0.520397
825,0.5199709
826,0.51991564
827,0.5200703
828,0.520397
829,0.5204724
830,0.51991564
831,0.5200703
832,0.520397
833,0.5204724
834,0.52082634
835,0.5200703
836,0.520397
837,0.5204724
838,0.52082634
839,0.5212784
840,0.520397
841,0.5204724
842,0.52082634
843,0.5212784
844,0.5216787
845,0.5204724
846,0.52082634
847,0.5212784
848,0.5216787
849,0.52226317
850,0.52082634
851,0.5212784
852,0.5216787
853,0.52226317
854,0.5230099
855,0.5212784
856,0.5216787
857,0.52226317
858,0.5230099
859,0.52385545
860,0.5216787
861,0.52226317
862,0.5230099
863,0.52385545
864,0.5248087
865,0.52226317
866,0.5230099
867,0.52385545
868,0.5248087
869,0.52570885
870,0.5230099
871,0.52385545
872,0.5248087
873,0.52570885
874,0.5264857
875,0.52385545
876,0.5248087
877,0.52570885
878,0.5264857
879,0.5270487
880,0.5248087
881,0.52570885
882,0.5264857
883,0.5270487
884,0.5275113
885,0.52570885
886,0.5264857
887,0.5270487
888,0.5275113
889,0.5279146
890,0.5264857
891,0.5270487
892,0.5275113
893,0.5279146
894,0.5283236
895,0.5270487
896,0.5275113
897,0.5279146
898,0.5283236
899,0.52872574
900,0.5275113
901,0.5279146
902,0.5283236
903,0.52872574
904,0.5290677
905,0.5279146
906,0.5283236
907,0.52872574
908,0.5290677
909,0.52932745
910,0.5283236
911,0.52872574
912,0.5290677
913,0.52932745
914,0.5298036
915,0.52872574
916,0.5290677
917,0.52932745
918,0.5298036
919,0.5301927
920,0.5290677
921,0.52932745
922,0.5298036
923,0.5301927
924,0.5305073
925,0.52932745
926,0.5298036
927,0.5301927
928,0.5305073
929,0.53085965
930,0.5298036
931,0.5301927
932,0.5305073
933,0.53085965
934,0.5310386
935,0.5301927
936,0.5305073
937,0.53085965
938,0.5310386
939,0.5312828
940,0.5305073
941,0.53085965
942,0.5310386
943,0.5312828
944,0.531782
945,0.53085965
946,0.5310386
947,0.5312828
948,0.531782
949,0.5323934
950,0.5310386
951,0.5312828
952,0.531782
953,0.5323934
954,0.5328418
955,0.5312828
956,0.531782
957,0.5323934
958,0.5328418
959,0.5334799
960,0.531782
961,0.5323934
962,0.5328418
963,0.5334799
964,0.5341673
965,0.5323934
966,0.5328418
967,0.5334799
968,0.5341673
969,0.5346014
970,0.5328418
971,0.5334799
972,0.5341673
973,0.5346014
974,0.53521925
975,0.5334799
976,0.5341673
977,0.5346014
978,0.53521925
979,0.53585625
980,0.5341673
981,0.5346014
982,0.53521925
983,0.53585625
984,0.53649604
985,0.5346014
986,0.53521925
987,0.53585625
988,0.53649604
989,0.53707874
990,0.53521925
991,0.53585625
992,0.53649604
993,0.53707874
994,0.53747296
995,0.53585625
996,0.53649604
997,0.53707874
998,0.53747296
999,0.53756845
1000,0.53649604
1001,0.53707874
1002,0.53747296
1003,0.53756845
1004,0.537689
1005,0.53707874
1006,0.53747296
1007,0.53756845
1008,0.537689
1009,0.5379794
1010,0.53747296
1011,0.53756845
1012,0.537689
1013,0.5379794
1014,0.5382867
1015,0.53756845
1016,0.537689
1017,0.5379794
1018,0.5382867
1019,0.5385852
1020,0.537689
1021,0.5379794
1022,0.5382867
1023,0.5385852
1024,0.5390423
1025,0.5379794
1026,0.5382867
1027,0.5385852
1028,0.5390423
1029,0.5395262
1030,0.5382867
1031,0.5385852
1032,0.5390423
1033,0.5395262
1034,0.540024
1035,0.5385852
1036,0.5390423
1037,0.5395262
1038,0.540024
1039,0.5404579
1040,0.5390423
1041,0.5395262
1042,0.540024
1043,0.5404579
1044,0.5409465
1045,0.5395262
1046,0.540024
1047,0.5404579
1048,0.5409465
1049,0.54170156
1050,0.540024
1051,0.5404579
1052,0.5409465
1053,0.54170156
1054,0.5424211
1055,0.5404579
1056,0.5409465
1057,0.54170156
1058,0.5424211
1059,0.5430402
1060,0.5409465
1061,0.54170156
1062,0.5424211
1063,0.5430402
1064,0.5436584
1065,0.54170156
1066,0.5424211
1067,0.5430402
1068,0.5436584
1069,0.5442529
1070,0.5424211
1071,0.5430402
1072,0.5436584
1073,0.5442529
1074,0.5448635
1075,0.5430402
1076,0.5436584
1077,0.5442529
1078,0.5448635
1079,0.5456583
1080,0.5436584
1081,0.5442529
1082,0.5448635
1083,0.5456583
1084,0.5464603
1085,0.5442529
1086,0.5448635
1087,0.5456583
1088,0.5464603
1089,0.54723704
1090,0.5448635
1091,0.5456583
1092,0.5464603
1093,0.54723704
1094,0.54822946
1095,0.5456583
1096,0.5464603
1097,0.54723704
1098,0.54822946
1099,0.5493761
1100,0.5464603
1101,0.54723704
1102,0.54822946
1103,0.5493761
1104,0.55057925
1105,0.54723704
1106,0.54822946
1107,0.5493761
1108,0.55057925
1109,0.55174494
1110,0.54822946
1111,0.5493761
1112,0.55057925
1113,0.55174494
1114,0.55284196
1115,0.5493761
1116,0.55057925
1117,0.55174494
1118,0.55284196
1119,0.5538858
1120,0.55057925
1121,0.55174494
1122,0.55284196
1123,0.5538858
1124,0.55487883
1125,0.55174494
1126,0.55284196
1127,0.5538858
1128,0.55487883
1129,0.55594367
1130,0.55284196
1131,0.5538858
1132,0.55487883
1133,0.55594367
1134,0.5569027
1135,0.5538858
1136,0.55487883
1137,0.55594367
1138,0.5569027
1139,0.55785114
1140,0.55487883
1141,0.55594367
1142,0.5569027
1143,0.55785114
1144,0.5589611
1145,0.55594367
1146,0.5569027
1147,0.55785114
1148,0.5589611
1149,0.5600367
1150,0.5569027
1151,0.55785114
1152,0.5589611
1153,0.5600367
1154,0.56117725
1155,0.55785114
1156,0.5589611
1157,0.5600367
1158,0.56117725
1159,0.5623172
1160,0.5589611
1161,0.5600367
1162,0.56117725
1163,0.5623172
1164,0.5632738
1165,0.5600367
1166,0.56117725
1167,0.5623172
1168,0.5632738
1169,0.564307
1170,0.56117725
1171,0.5623172
1172,0.5632738
1173,0.564307
1174,0.5654097
1175,0.5623172
1176,0.5632738
1177,0.564307
1178,0.5654097
1179,0.5664362
1180,0.5632738
1181,0.564307
1182,0.5654097
1183,0.5664362
1184,0.56772715
1185,0.564307
1186,0.5654097
1187,0.5664362
1188,0.56772715
1189,0.56903565
1190,0.5654097
1191,0.5664362
1192,0.56772715
1193,0.56903565
1194,0.5702807
1195,0.5664362
1196,0.56772715
1197,0.56903565
1198,0.5702807
1199,0.571663
1200,0.56772715
1201,0.56903565
1202,0.5702807
1203,0.571663
1204,0.57325345
1205,0.56903565
1206,0.5702807
1207,0.571663
1208,0.57325345
1209,0.5746546
1210,0.5702807
1211,0.571663
1212,0.57325345
1213,0.5746546
1214,0.575885
1215,0.571663
1216,0.57325345
1217,0.5746546
1218,0.575885
1219,0.5772816
1220,0.57325345
1221,0.5746546
1222,0.575885
1223,0.5772816
1224,0.5785617
1225,0.5746546
1226,0.575885
1227,0.5772816
1228,0.5785617
1229,0.57971764
1230,0.575885
1231,0.5772816
1232,0.5785617
1233,0.57971764
1234,0.58077306
1235,0.5772816
1236,0.5785617
1237,0.57971764
1238,0.58077306
1239,0.5815339
1240,0.5785617
1241,0.57971764
1242,0.58077306
1243,0.5815339
1244,0.5823688
1245,0.57971764
1246,0.58077306
1247,0.5815339
1248,0.5823688
1249,0.5834447
1250,0.58077306
1251,0.5815339
1252,0.5823688
1253,0.5834447
1254,0.5844463
1255,0.5815339
1256,0.5823688
1257,0.5834447
1258,0.5844463
1259,0.5853848
1260,0.5823688
1261,0.5834447
1262,0.5844463
1263,0.5853848
1264,0.58629066
1265,0.5834447
1266,0.5844463
1267,0.5853848
1268,0.58629066
1269,0.5870292
1270,0.5844463
1271,0.5853848
1272,0.58629066
1273,0.5870292
1274,0.5877763
1275,0.5853848
1276,0.58629066
1277,0.5870292
1278,0.5877763
1279,0.5886428
1280,0.58629066
1281,0.5870292
1282,0.5877763
1283,0.5886428
1284,0.5892965
1285,0.5870292
1286,0.5877763
1287,0.5886428
1288,0.5892965
1289,0.58986074
1290,0.5877763
1291,0.5886428
1292,0.5892965
1293,0.58986074
1294,0.59033424
1295,0.5886428
1296,0.5892965
1297,0.58986074
1298,0.59033424
1299,0.59069604
1300,0.5892965
1301,0.58986074
1302,0.59033424
1303,0.59069604
1304,0.5910423
1305,0.58986074
1306,0.59033424
1307,0.59069604
1308,0.5910423
1309,0.5911881
1310,0.59033424
1311,0.59069604
1312,0.5910423
1313,0.5911881
1314,0.591316
1315,0.59069604
1316,0.5910423
1317,0.5911881
1318,0.591316
1319,0.5913207
1320,0.5910423
1321,0.5911881
1322,0.591316
1323,0.5913207
1324,0.5912788
1325,0.5911881
1326,0.591316
1327,0.5913207
1328,0.5912788
1329,0.5914027
1330,0.591316
1331,0.5913207
1332,0.5912788
1333,0.5914027
1334,0.5913751
1335,0.5913207
1336,0.5912788
1337,0.5914027
1338,0.5913751
1339,0.59133595
1340,0.5912788
1341,0.5914027
1342,0.5913751
1343,0.59133595
1344,0.5913722
1345,0.5914027
1346,0.5913751
1347,0.59133595
1348,0.5913722
1349,0.59120136
1350,0.5913751
1351,0.59133595
1352,0.5913722
1353,0.59120136
1354,0.5907134
1355,0.59133595
1356,0.5913722
1357,0.59120136
1358,0.5907134
1359,0.59022844
1360,0.5913722
1361,0.59120136
1362,0.5907134
1363,0.59022844
1364,0.5896961
1365,0.59120136
1366,0.5907134
1367,0.59022844
1368,0.5896961
1369,0.58901215
1370,0.5907134
1371,0.59022844
1372,0.5896961
1373,0.58901215
1374,0.58828753
1375,0.59022844
1376,0.5896961
1377,0.58901215
1378,0.58828753
1379,0.58770895
1380,0.5896961
1381,0.58901215
1382,0.58828753
1383,0.58770895
1384,0.5872686
1385,0.58901215
1386,0.58828753
1387,0.58770895
1388,0.5872686
1389,0.58698577
1390,0.58828753
1391,0.58770895
1392,0.5872686
1393,0.58698577
1394,0.58672506
1395,0.58770895
1396,0.5872686
1397,0.58698577
1398,0.58672506
1399,0.5864517
1400,0.5872686
1401,0.58698577
1402,0.58672506
1403,0.5864517
1404,0.58606327
1405,0.58698577
1406,0.58672506
1407,0.5864517
1408,0.58606327
1409,0.5857065
1410,0.58672506
1411,0.5864517
1412,0.58606327
1413,0.5857065
1414,0.5853493
1415,0.5864517
1416,0.58606327
1417,0.5857065
1418,0.5853493
1419,0.5849006
1420,0.58606327
1421,0.5857065
1422,0.5853493
1423,0.5849006
1424,0.5846105
1425,0.5857065
1426,0.5853493
1427,0.5849006
1428,0.5846105
1429,0.58414096
1430,0.5853493
1431,0.5849006
1432,0.5846105
1433,0.58414096
1434,0.583661
1435,0.5849006
1436,0.5846105
1437,0.58414096
1438,0.583661
1439,0.5831787
1440,0.5846105
1441,0.58414096
1442,0.583661
1443,0.5831787
1444,0.5825425
1445,0.58414096
1446,0.583661
1447,0.5831787
1448,0.5825425
1449,0.58196175
1450,0.583661
1451,0.5831787
1452,0.5825425
1453,0.58196175
1454,0.58144015
1455,0.5831787
1456,0.5825425
1457,0.58196175
1458,0.58144015
1459,0.58105963
1460,0.5825425
1461,0.58196175
1462,0.58144015
1463,0.58105963
1464,0.5806125
1465,0.58196175
1466,0.58144015
1467,0.58105963
1468,0.5806125
1469,0.58029526
1470,0.58144015
1471,0.58105963
1472,0.5806125
1473,0.58029526
1474,0.5799985
1475,0.58105963
1476,0.5806125
1477,0.58029526
1478,0.5799985
1479,0.5796851
1480,0.5806125
1481,0.58029526
1482,0.5799985
1483,0.5796851
1484,0.5792187
1485,0.58029526
1486,0.5799985
1487,0.5796851
1488,0.5792187
1489,0.5786981
1490,0.5799985
1491,0.5796851
1492,0.5792187
1493,0.5786981
1494,0.57831806
1495,0.5796851
1496,0.5792187
1497,0.5786981
1498,0.57831806
1499,0.57800925
1500,0.5792187
1501,0.5786981
1502,0.57831806
1503,0.57800925
1504,0.57792586
1505,0.5786981
1506,0.57831806
1507,0.57800925
1508,0.57792586
1509,0.5776971
1510,0.57831806
1511,0.57800925
1512,0.57792586
1513,0.5776971
1514,0.5775555
1515,0.57800925
1516,0.57792586
1517,0.5776971
1518,0.5775555
1519,0.5775885
1520,0.57792586
1521,0.5776971
1522,0.5775555
1523,0.5775885
1524,0.5775813
1525,0.5776971
1526,0.5775555
1527,0.5775885
1528,0.5775813
1529,0.5775171
1530,0.5775555
1531,0.5775885
1532,0.5775813
1533,0.5775171
1534,0.5774735
1535,0.5775885
1536,0.5775813
1537,0.5775171
1538,0.5774735
1539,0.57763165
1540,0.5775813
1541,0.5775171
1542,0.5774735
1543,0.57763165
1544,0.577749
1545,0.5775171
1546,0.5774735
1547,0.57763165
1548,0.577749
1549,0.5776426
1550,0.5774735
1551,0.57763165
1552,0.577749
1553,0.5776426
1554,0.57787067
1555,0.57763165
1556,0.577749
1557,0.5776426
1558,0.57787067
1559,0.57812667
1560,0.577749
1561,0.5776426
1562,0.57787067
1563,0.57812667
1564,0.57839406
1565,0.5776426
1566,0.57787067
1567,0.57812667
1568,0.57839406
1569,0.5787366
1570,0.57787067
1571,0.57812667
1572,0.57839406
1573,0.5787366
1574,0.578893
1575,0.57812667
1576,0.57839406
1577,0.5787366
1578,0.578893
1579,0.5790825
1580,0.57839406
1581,0.5787366
1582,0.578893
1583,0.5790825
1584,0.57934964
1585,0.5787366
1586,0.578893
1587,0.5790825
1588,0.57934964
1589,0.57957524
1590,0.578893
1591,0.5790825
1592,0.57934964
1593,0.57957524
1594,0.5799103
1595,0.5790825
1596,0.57934964
1597,0.57957524
1598,0.5799103
1599,0.5801261
1600,0.57934964
1601,0.57957524
1602,0.5799103
1603,0.5801261
1604,0.58033377
1605,0.57957524
1606,0.5799103
1607,0.5801261
1608,0.58033377
1609,0.580655
1610,0.5799103
1611,0.5801261
1612,0.58033377
1613,0.580655
1614,0.58106244
1615,0.5801261
1616,0.58033377
1617,0.580655
1618,0.58106244
1619,0.5816148
1620,0.58033377
1621,0.580655
1622,0.58106244
1623,0.5816148
1624,0.58224815
1625,0.580655
1626,0.58106244
1627,0.5816148
1628,0.58224815
1629,0.58252335
1630,0.58106244
1631,0.5816148
1632,0.58224815
1633,0.58252335
1634,0.5827151
1635,0.5816148
1636,0.58224815
1637,0.58252335
1638,0.5827151
1639,0.58286023
1640,0.58224815
1641,0.58252335
1642,0.5827151
1643,0.58286023
1644,0.582881
1645,0.58252335
1646,0.5827151
1647,0.58286023
1648,0.582881
1649,0.5831516
1650,0.5827151
1651,0.58286023
1652,0.582881
1653,0.5831516
1654,0.5837822
1655,0.58286023
1656,0.582881
1657,0.5831516
1658,0.5837822
1659,0.58453393
1660,0.582881
1661,0.5831516
1662,0.5837822
1663,0.58453393
1664,0.5851175
1665,0.5831516
1666,0.5837822
1667,0.58453393
1668,0.5851175
1669,0.58543354
1670,0.5837822
1671,0.58453393
1672,0.5851175
1673,0.58543354
1674,0.5859697
1675,0.58453393
1676,0.5851175
