time,control
45200.0,1.4981555302989746e-05
45201.00008065166,-1.2159545413350419e-05
45202.00016130333,-3.946214984092849e-05
45203.00024195499,-6.378537970101706e-05
45204.00032260666,-8.268310177095083e-05
45205.000403258324,-9.669533811943487e-05
45206.00048390999,-0.00010912351549298367
45207.000564561655,-0.00012359697446739573
45208.000645213324,-0.00014187153803427898
45209.000725864986,-0.0001631041129112142
45210.000806516655,-0.00018459977203302608
45211.00088716832,-0.00020370010911694824
45212.000967819986,-0.00021933001029927982
45213.00104847165,-0.00023223706337608004
45214.00112912332,-0.0002438590302837296
45215.00120977498,-0.00025522448756061425
45216.00129042665,-0.00026640922453603446
45217.00137107831,-0.0002768320450669471
45218.00145172998,-0.0002851276713036044
45219.00153238164,-0.000289952398129678
45220.00161303331,-0.00029055814528664405
45221.00169368497,-0.00028762863999859736
45222.00177433664,-0.00028343794716955437
45223.0018549883,-0.00028099538075363346
45224.00193563997,-0.00028193492658059823
45225.00201629163,-0.000285295889016258
45226.0020969433,-0.0002880851789341063
45227.002177594964,-0.0002876184792755569
45228.00225824663,-0.00028339895871466205
45229.002338898295,-0.0002773116397546283
45230.002419549965,-0.00027241256010722783
45231.00250020163,-0.0002707379625846402
45232.002580853296,-0.0002722357570221918
45233.00266150496,-0.00027509714641657924
45234.00274215663,-0.0002765998431681095
45235.00282280829,-0.00027472225071909265
45236.00290345996,-0.0002695261072766374
45237.00298411162,-0.0002627606499652095
45238.00306476329,-0.0002561058672533587
45239.00314541495,-0.000249233054231274
45240.00322606662,-0.00023961576621692052
45241.00330671828,-0.00022446468507708546
45242.00338736995,-0.00020300155250572394
45243.00346802161,-0.0001785736046514342
45244.00354867328,-0.00015734344919117417
45245.00362932494,-0.00014416669258814427
45246.00370997661,-0.0001392135764389346
45247.003790628274,-0.0001381208990742653
45248.00387127994,-0.0001350240445814841
45249.003951931605,-0.00012510189262374252
45250.004032583274,-0.00010674460344740941
45251.004113234936,-8.19283652656565e-05
45252.004193886605,-5.526426619441866e-05
45253.00427453827,-3.062509785457847e-05
45254.004355189936,-8.497593319827944e-06
45255.0044358416,1.302338885470305e-05
45256.00451649327,3.552938233545856e-05
45257.00459714493,5.924190354513758e-05
45258.0046777966,8.337715731280312e-05
45259.00475844826,0.00010633619767927167
45260.00483909993,0.00012593324446538666
45261.00491975159,0.00014149935182870255
45262.00500040326,0.0001555880885553731
45263.00508105492,0.00017148452379937067
45264.00516170659,0.0001892048419635658
45265.00524235825,0.0002047705538260428
45266.00532300992,0.00021310774109802938
45267.005403661584,0.00021194976728481577
45268.00548431325,0.00020307116486088586
45269.005564964915,0.0001915823673278905
45270.005645616584,0.00018237336172292055
45271.005726268246,0.0001761801660649723
45272.005806919915,0.00017048969178223172
45273.00588757158,0.00016292960640900816
45274.005968223246,0.00015273167222663037
45275.00604887491,0.00013897590430506324
45276.00612952658,0.00011962541469825248
45277.00621017824,9.320381459236181e-05
45278.00629082991,6.0451864018759365e-05
45279.00637148157,2.4349635705677152e-05
45280.00645213324,-1.1322696825951485e-05
45281.0065327849,-4.2325307877226926e-05
45282.00661343657,-6.571634248338327e-05
45283.00669408823,-8.161479879109025e-05
45284.0067747399,-9.384888047074822e-05
45285.00685539156,-0.00010710699802776612
45286.00693604323,-0.00012312583406723024
45287.00701669489,-0.00013996893394552668
45288.00709734656,-0.00015541289021013462
45289.007177998225,-0.00017006098644051936
45290.00725864989,-0.0001861712859431775
45291.007339301555,-0.00020486291921152183
45292.007419953225,-0.0002249224125184406
45293.00750060489,-0.0002444905209431837
45294.007581256556,-0.00026260802086711056
45295.00766190822,-0.0002784970162388707
45296.00774255989,-0.00029054358282533643
45297.00782321155,-0.0002965181458046132
45298.00790386322,-0.0002954009495780872
45299.00798451488,-0.00028807696411661425
45300.00806516655,-0.00027720738833023875
45301.00814581821,-0.0002667088569694886
45302.00822646988,-0.0002602175643911267
45303.00830712154,-0.0002593794900033617
45304.00838777321,-0.00026350145480577884
45305.00846842487,-0.00026929052457681075
45306.00854907654,-0.00027243501759513115
45307.0086297282,-0.00027072300615960256
45308.00871037987,-0.0002656076856593603
45309.008791031534,-0.0002612251453840194
45310.0088716832,-0.0002615138968279044
45311.008952334865,-0.000267279360101332
45312.009032986534,-0.00027625625754389784
45313.009113638196,-0.0002841555313804683
45314.009194289865,-0.0002867956921959172
45315.00927494153,-0.0002818604881053748
45316.009355593196,-0.0002694865557730316
45317.00943624486,-0.00025225391733739433
45318.00951689653,-0.0002347653707520505
45319.00959754819,-0.00022239820688575205
45320.00967819986,-0.0002189098052165767
45321.00975885152,-0.0002243669220017871
45322.00983950319,-0.0002350900384803246
45323.00992015485,-0.0002458516913716225
45324.01000080652,-0.0002528878342188083
45325.01008145818,-0.0002557348987411255
45326.01016210985,-0.00025636419461623505
45327.01024276151,-0.0002580773867260174
45328.01032341318,-0.00026329331835054916
45329.010404064844,-0.0002714231030319895
45330.010484716506,-0.0002791054614540313
45331.010565368175,-0.0002832766058150677
45332.01064601984,-0.0002848255497269833
45333.010726671506,-0.00028968986126920123
45334.01080732317,-0.0003063556369216431
45335.01088797484,-0.0003395125970116774
45336.0109686265,-0.0003854512194460968
45337.01104927817,-0.00043252666724849433
45338.01112992983,-0.0004678555984089614
45339.0112105815,-0.00048525691180646984
45340.01129123316,-0.0004872602579900543
45341.01137188483,-0.0004811103764859718
45342.01145253649,-0.00047269421091549824
45343.01153318816,-0.00046373547400727945
45344.01161383982,-0.00045292298355912496
45345.01169449149,-0.0004388353205636835
45346.01177514315,-0.0004212636601124982
45347.01185579482,-0.000400806638465598
45348.011936446484,-0.00037718345633727657
45349.01201709815,-0.0003487018768658035
45350.012097749815,-0.00031284641999808355
45351.012178401485,-0.0002683413125537141
45352.01225905315,-0.00021661283875212643
45353.012339704816,-0.00016208796647325505
45354.01242035648,-0.0001094145405482159
45355.01250100815,-6.0445779238322016e-05
45356.01258165981,-1.384879616976245e-05
45357.01266231148,3.387752135482774e-05
45358.01274296314,8.636549993998411e-05
45359.01282361481,0.0001457703277949513
45360.01290426647,0.00021204262054112937
45361.01298491814,0.00028392020700030254
45362.0130655698,0.0003609545225939956
45363.01314622147,0.0004433756546627536
45364.01322687313,0.0005287448899404109
45365.0133075248,0.0006110995038520767
45366.01338817646,0.0006849514051868267
45367.01346882813,0.0007494473538895262
45368.013549479794,0.0008075635653674306
45369.01363013146,0.0008622340917631019
45370.013710783125,0.0009133222750409178
45371.013791434794,0.0009572278756325412
45372.013872086456,0.0009880596686538679
45373.013952738125,0.0010000897205708378
45374.01403338979,0.0009897280578766905
45375.014114041456,0.000955245442651994
45376.01419469312,0.0008966604338225754
45377.01427534479,0.0008156542745894498
45378.01435599645,0.000714979735097075
45379.01443664812,0.0005978325734991941
45380.01451729978,0.0004667110677248753
45381.01459795145,0.0003236232852629425
45382.01467860311,0.00017163120014887786
45383.01475925478,1.4959860457792207e-05
45384.01483990644,-0.00014133371646711464
45385.01492055811,-0.0002921917562944908
45386.01500120977,-0.0004340292532348658
45387.01508186144,-0.0005650173830895275
45388.015162513104,-0.0006854948312087216
45389.01524316477,-0.0007961956328842451
45390.015323816435,-0.0008963870136114708
45391.015404468104,-0.0009843678247041274
45392.015485119766,-0.0010595711706090846
45393.015565771435,-0.001122307285533645
45394.0156464231,-0.001172335756500426
45395.015727074766,-0.0012079970838790718
45396.01580772643,-0.0012272599122341722
45397.0158883781,-0.0012297767712614212
45398.01596902976,-0.0012173966754801297
45399.01604968143,-0.0011924086711645118
45400.01613033309,-0.0011561450134638792
45401.01621098476,-0.0011094814670391587
45402.01629163642,-0.001054569593144172
45403.01637228809,-0.0009952603952993124
45404.01645293975,-0.0009362096218624186
45405.01653359142,-0.00088117069681236
45406.01661424308,-0.0008318226473323937
45407.01669489475,-0.0007871420207199924
45408.01677554641,-0.0007436952001870726
45409.01685619808,-0.0006971390770755179
45410.016936849745,-0.0006442122763948949
45411.017017501414,-0.0005848045896780411
45412.017098153075,-0.0005224621930706958
45413.017178804745,-0.00046324870072828495
45414.01725945641,-0.00041335592074592375
45415.017340108076,-0.0003766311205258623
45416.01742075974,-0.00035367312833311674
45417.01750141141,-0.00034261681918719216
45418.01758206307,-0.00034043653166051884
45419.01766271474,-0.00034485639417317494
45420.0177433664,-0.00035561090086247074
45421.01782401807,-0.0003733070564044672
45422.01790466973,-0.0003977217213261244
45423.0179853214,-0.0004268150301657743
