time,control
30800.0,-3.628287652136859e-05
30801.000080651665,-3.31300968887384e-05
30802.00016130333,-3.213431166582534e-05
30803.000241954996,-3.322196381066176e-05
30804.000322606662,-3.488587180306885e-05
30805.000403258327,-3.59943708486308e-05
30806.000483909993,-3.6843083677426255e-05
30807.00056456166,-3.6565328244611e-05
30808.000645213324,-3.5296869949263535e-05
30809.00072586499,-3.505655965842305e-05
30810.000806516655,-3.768470369569072e-05
30811.00088716832,-4.267725638754284e-05
30812.000967819986,-4.860512458675507e-05
30813.00104847165,-5.423113714339533e-05
30814.001129123317,-5.8572250002515415e-05
30815.001209774982,-6.181504798748413e-05
30816.001290426648,-6.357927265020249e-05
30817.001371078313,-6.203666417586146e-05
30818.00145172998,-5.6983831047385794e-05
30819.001532381644,-5.177270589205877e-05
30820.00161303331,-4.9063713021371866e-05
30821.001693684975,-4.734191437740014e-05
30822.00177433664,-4.568207898506603e-05
30823.001854988306,-4.4718798250303586e-05
30824.00193563997,-4.4618690906007805e-05
30825.002016291637,-4.370470091680584e-05
30826.002096943303,-4.1739999279514056e-05
30827.002177594968,-4.06077298698011e-05
30828.002258246634,-4.247319748056052e-05
30829.0023388983,-4.7313205309866085e-05
30830.002419549965,-5.250228526933319e-05
30831.00250020163,-5.6820909918785035e-05
30832.002580853296,-6.033029679675403e-05
30833.00266150496,-6.365515433490591e-05
30834.002742156626,-6.66036087157053e-05
30835.002822808292,-6.892852170649008e-05
30836.002903459957,-7.192040783969453e-05
30837.002984111623,-7.702739824228058e-05
30838.00306476329,-8.314563852770149e-05
30839.003145414954,-8.749123189846085e-05
30840.00322606662,-8.774081620070325e-05
30841.003306718285,-8.411813433550196e-05
30842.00338736995,-7.909087536805848e-05
30843.003468021616,-7.543124354262383e-05
30844.00354867328,-7.584974564120306e-05
30845.003629324947,-8.083424072497319e-05
30846.003709976612,-8.723596444379009e-05
30847.003790628278,-9.09725949027273e-05
30848.003871279943,-9.14812112637808e-05
30849.00395193161,-9.133318566089767e-05
30850.004032583274,-9.335646462856905e-05
30851.00411323494,-9.845893578523519e-05
30852.004193886605,-0.00010692650595019937
30853.00427453827,-0.00011614953200046616
30854.004355189936,-0.00012142392606276649
30855.0044358416,-0.00012008788589141473
30856.004516493267,-0.0001151062262255146
30857.004597144933,-0.00011260900337788855
30858.004677796598,-0.00011579157286715347
30859.004758448264,-0.00012231057983396897
30860.00483909993,-0.00012858137992305212
30861.004919751595,-0.00013413880484761668
30862.00500040326,-0.0001402307136636342
30863.005081054926,-0.00014618196983462293
30864.00516170659,-0.0001507933910281666
30865.005242358253,-0.0001537519046435608
30866.00532300992,-0.00015481716387627498
30867.005403661584,-0.0001533292573590617
30868.00548431325,-0.0001496861420559978
30869.005564964915,-0.00014485069131953596
30870.00564561658,-0.000140062494957554
30871.005726268246,-0.0001378431387903073
