time,control
16400.0,-1.9107547180446537e-05
16401.000080651665,-9.469988662765652e-06
16402.00016130333,-2.099639775060924e-06
16403.000241954996,-1.0053121598546843e-06
16404.000322606662,-4.7600170050382765e-06
16405.000403258327,-9.466906047997978e-06
16406.000483909993,-1.550089626429584e-05
16407.00056456166,-2.0102937803250487e-05
16408.000645213324,-2.6032920242672995e-05
16409.00072586499,-3.102881713191082e-05
16410.000806516655,-3.19219034809996e-05
16411.00088716832,-2.8599560668621568e-05
16412.000967819986,-2.0873113128051613e-05
16413.00104847165,-1.1175247834696188e-05
16414.001129123317,-8.548320784978355e-07
16415.001209774982,9.204514261220422e-06
16416.001290426648,1.8613844680968782e-05
16417.001371078313,2.3503799931818066e-05
16418.00145172998,2.5108583221303728e-05
16419.001532381644,1.846616024062987e-05
16420.00161303331,8.280951573177604e-06
16421.001693684975,1.9232436559831233e-06
16422.00177433664,-1.322129445374456e-06
16423.001854988306,-1.5982642689763605e-06
16424.00193563997,-1.1604568042873836e-06
16425.002016291637,3.102859118582312e-06
16426.002096943303,1.0146162221413864e-05
16427.002177594968,1.6575108422885683e-05
16428.002258246634,1.5990480181781037e-05
16429.0023388983,1.0828693850484543e-05
16430.002419549965,6.710513311434318e-06
16431.00250020163,6.407644786547798e-06
16432.002580853296,5.604047865058091e-06
16433.00266150496,-1.5188008405565297e-08
16434.002742156626,-4.344086434124995e-06
16435.002822808292,-3.823330680852004e-06
16436.002903459957,1.7423708604583958e-06
16437.002984111623,6.782843235848108e-06
16438.00306476329,9.18164881195232e-06
16439.003145414954,1.1537415968267165e-05
16440.00322606662,1.1705341055561162e-05
16441.003306718285,6.7156430531636535e-06
16442.00338736995,5.738788364905494e-09
16443.003468021616,-5.075529152347573e-06
16444.00354867328,-5.50135202682887e-06
16445.003629324947,-4.775484427237237e-06
16446.003709976612,-1.0254942669486379e-06
16447.003790628278,2.434862502278031e-06
16448.003871279943,3.7093601147471885e-06
16449.00395193161,3.5222831805088454e-06
16450.004032583274,-3.1142081191908476e-06
16451.00411323494,-1.247195459944906e-05
16452.004193886605,-1.8166068176903462e-05
16453.00427453827,-2.0099137462003415e-05
16454.004355189936,-2.1428521491988175e-05
16455.0044358416,-2.3915967419329565e-05
16456.004516493267,-2.6051720297377084e-05
16457.004597144933,-2.362099461404027e-05
16458.004677796598,-2.3353164205209663e-05
16459.004758448264,-2.3917514576345992e-05
16460.00483909993,-2.355973036518587e-05
16461.004919751595,-2.155750753216513e-05
16462.00500040326,-2.0290868857484773e-05
16463.005081054926,-1.982419146347245e-05
16464.00516170659,-1.728650910207843e-05
16465.005242358253,-1.6821473415794824e-05
16466.00532300992,-1.4747334041753942e-05
16467.005403661584,-1.5759892676039543e-05
16468.00548431325,-2.0865418608487444e-05
16469.005564964915,-2.876439136144819e-05
16470.00564561658,-3.693732077741597e-05
16471.005726268246,-4.22201570226808e-05
16472.00580691991,-4.058540377749612e-05
16473.005887571577,-3.3924711713415107e-05
16474.005968223242,-2.478136708664091e-05
16475.006048874908,-1.7600553517989528e-05
16476.006129526573,-1.2543069495676314e-05
16477.00621017824,-1.0581945429461418e-05
16478.006290829904,-1.2275711061343248e-05
16479.00637148157,-1.6757802675190016e-05
16480.006452133235,-2.0638777631297643e-05
16481.0065327849,-2.4352598104078935e-05
16482.006613436566,-2.442561405703025e-05
16483.00669408823,-2.2536885099502627e-05
16484.006774739897,-2.0726067600375202e-05
16485.006855391563,-1.9237308705751973e-05
16486.006936043228,-2.054305363239371e-05
16487.007016694894,-1.9122273591056485e-05
16488.00709734656,-1.3551458151377314e-05
16489.007177998225,-7.100529346563452e-06
16490.00725864989,-3.027691055463609e-06
16491.007339301555,-1.5710360573877112e-06
16492.00741995322,-9.649176652095118e-07
16493.007500604886,-2.967173454850674e-06
16494.007581256552,-7.753175408236244e-06
16495.007661908217,-1.5301229960443142e-05
16496.007742559883,-1.8552536672415486e-05
16497.00782321155,-1.7874910706951815e-05
16498.007903863214,-1.568288644487281e-05
16499.00798451488,-1.2890849587275333e-05
16500.008065166545,-8.273766140864355e-06
16501.00814581821,-1.969240408258057e-06
16502.008226469876,3.751746420470288e-06
16503.00830712154,6.660426660163153e-06
16504.008387773207,7.79909034292284e-06
16505.008468424872,6.677975820352146e-06
16506.008549076538,4.640047050711844e-06
16507.008629728203,1.6722270861920461e-06
16508.00871037987,1.0634486179065086e-06
16509.008791031534,6.947808507842095e-06
16510.0088716832,1.3753286036575714e-05
16511.008952334865,1.8987783598415528e-05
16512.00903298653,1.799111996192945e-05
16513.009113638196,1.2942190470477082e-05
16514.00919428986,9.276366792665318e-06
16515.009274941527,4.657611022155176e-06
16516.009355593193,-5.359530101669053e-07
16517.009436244858,-4.770510307101183e-06
16518.009516896524,-4.197681917583118e-06
16519.00959754819,-1.7655215317423208e-06
16520.009678199855,3.1371396928672766e-06
16521.00975885152,4.381992775964204e-06
16522.009839503186,1.7095967424400437e-06
16523.00992015485,-1.1104258869494838e-07
16524.010000806516,6.3364886422437146e-06
16525.010081458182,1.2339059486170437e-05
16526.010162109847,1.3690623181700743e-05
16527.010242761513,8.128136116489329e-06
