time,control
2000.0,4.509391634754744e-07
2001.0000654493094,5.349088737800683e-07
2002.000130898619,-3.522644507828757e-07
2003.0001963479285,-1.2482460110677274e-06
2004.000261797238,-1.425080357787628e-06
2005.0003272465476,-1.2518133071596383e-06
2006.000392695857,-9.484165734710596e-07
2007.0004581451665,-1.1988804486203397e-06
2008.0005235944761,-1.6298112204748387e-06
2009.0005890437856,-1.7821382474737589e-06
2010.000654493095,-2.2908118490367242e-06
2011.0007199424047,-2.555097052178443e-06
2012.000785391714,-2.5662853947774336e-06
2013.0008508410235,-2.4782280630645703e-06
2014.0009162903332,-1.8682743013125427e-06
2015.0009817396426,-1.1848250553847918e-06
2016.0010471889523,-3.2409818332904675e-07
2017.0011126382617,4.6203965330614453e-07
2018.0011780875711,5.792731951456634e-07
2019.0012435368808,5.194635146346363e-07
2020.0013089861902,-1.358781760340832e-07
2021.0013744354997,-6.715665126032748e-07
2022.0014398848093,-7.773230799125744e-07
2023.0015053341187,-6.726293938406983e-07
2024.0015707834282,-4.591408174907452e-07
2025.0016362327378,-1.1544441023826111e-06
2026.0017016820473,-1.3260906055582265e-06
2027.0017671313567,-1.5072196596715396e-06
2028.0018325806664,-1.7933746784253108e-06
2029.0018980299758,-1.6842514191304517e-06
2030.0019634792852,-1.6337854931356838e-06
2031.0020289285949,-1.6053644385936175e-06
2032.0020943779043,-1.512216991618933e-06
2033.0021598272137,-1.5266678513098333e-06
2034.0022252765234,-1.1650788373849945e-06
2035.0022907258328,-5.168269040185416e-07
2036.0023561751423,-3.021385487935908e-07
2037.002421624452,-3.654579617188036e-07
2038.0024870737614,-6.745633803588616e-07
2039.0025525230708,-7.076707035714221e-07
2040.0026179723804,4.154607808424591e-08
2041.0026834216899,2.4830627475728336e-07
2042.0027488709993,3.6652416537741257e-07
2043.002814320309,1.0747549818648032e-07
2044.0028797696184,-2.993802345806192e-07
2045.0029452189278,-7.001937467080048e-08
2046.0030106682375,1.6322433846158337e-07
2047.003076117547,4.854959029627093e-07
2048.0031415668564,6.155183340950939e-07
2049.003207016166,9.444326423650283e-07
2050.0032724654757,1.1789400881105382e-06
2051.003337914785,7.747860747121174e-07
2052.0034033640945,3.838206816846885e-07
2053.003468813404,-3.3529854807040646e-07
2054.0035342627134,-5.782643937032982e-07
2055.003599712023,-1.608380830450795e-07
2056.0036651613327,2.9025721003082014e-09
2057.003730610642,1.0507558540966908e-07
2058.0037960599516,-5.533343597987691e-07
2059.0038615092612,-1.190880079475632e-06
2060.0039269585704,-1.7662127608515525e-06
2061.00399240788,-2.2606186361515785e-06
2062.0040578571898,-1.8362832396672049e-06
2063.004123306499,-1.169841763625324e-06
2064.0041887558086,-5.122172450512173e-07
2065.0042542051183,-5.083002866803405e-07
2066.0043196544275,-8.517517067173217e-07
2067.004385103737,-1.0330766244520244e-06
2068.004450553047,-8.24170371322445e-07
2069.004516002356,-3.6021006068616786e-08
2070.0045814516657,2.524417081942725e-07
2071.0046469009753,3.0870224181523626e-07
2072.0047123502845,3.071498871553054e-07
2073.004777799594,4.390509625912099e-07
2074.004843248904,8.706355771635413e-07
2075.004908698213,1.0750523387133692e-06
2076.0049741475227,9.65072218824076e-07
2077.0050395968324,6.335659868698345e-07
2078.0051050461416,9.655591236409326e-07
2079.0051704954512,1.209680454085779e-06
2080.005235944761,1.1113795134197613e-06
2081.00530139407,1.0044118955485992e-06
2082.0053668433798,6.96700333243327e-07
2083.0054322926894,1.714246037544685e-07
2084.0054977419986,-2.0815091175585863e-07
2085.0055631913083,-5.32283863024406e-07
2086.005628640618,-8.371394489842395e-07
2087.005694089927,-8.506427246485515e-07
2088.005759539237,-9.554003441226264e-07
2089.0058249885465,-1.1192021571894367e-06
2090.0058904378557,-1.1438790718551435e-06
2091.0059558871653,-7.280641006241825e-07
2092.006021336475,-2.1010200729336233e-07
2093.0060867857846,5.314082926927786e-07
2094.006152235094,3.858842741958394e-07
2095.0062176844035,-6.627549826614999e-08
2096.0062831337127,-1.3963279778091755e-07
2097.0063485830224,4.0560300177442884e-08
2098.006414032332,6.120519229515038e-07
2099.0064794816417,1.0217261882071381e-06
2100.006544930951,1.1246533469032865e-06
2101.0066103802606,1.344389994980035e-06
2102.00667582957,1.1278831903588201e-06
2103.0067412788794,1.0075008601812094e-06
2104.006806728189,1.2179969640777759e-06
2105.0068721774987,1.3370492645411033e-06
2106.006937626808,1.59036422256475e-06
2107.0070030761176,1.7177160596878835e-06
2108.0070685254273,1.4475543833038152e-06
2109.0071339747365,1.4505935885766526e-06
2110.007199424046,1.0519807847921478e-06
2111.007264873356,5.365460687488734e-07
2112.007330322665,-1.3423235804114567e-07
2113.0073957719746,-6.46868983283853e-07
2114.0074612212843,-7.017538447008576e-07
2115.0075266705935,-4.114378609788386e-07
2116.007592119903,-3.044862018108973e-07
2117.007657569213,-7.48408620856722e-07
