time,p_rate
2000.0,4.380543499555888
2001.0000654493094,4.797794844341087
2002.000130898619,5.223068022928685
2003.0001963479285,5.655760618631479
2004.000261797238,6.095250046222038
2005.0003272465476,6.541327541371767
2006.000392695857,6.993987440785983
2007.0004581451665,7.4533007729103815
2008.0005235944761,7.9190086157445485
2009.0005890437856,8.390737221859576
2010.000654493095,8.868269447382806
2011.0007199424047,9.351168973026565
2012.000785391714,9.83913373563583
2013.0008508410235,10.332004308679192
2014.0009162903332,10.829675492318886
2015.0009817396426,11.332350493540497
2016.0010471889523,11.84028107000081
2017.0011126382617,12.353831500789353
2018.0011780875711,12.873331713797052
2019.0012435368808,13.398722058408357
2020.0013089861902,13.929838154906692
2021.0013744354997,14.466158307491789
2022.0014398848093,15.007221851894604
2023.0015053341187,15.552815712034029
2024.0015707834282,16.102849117451925
2025.0016362327378,16.657295918119438
2026.0017016820473,17.215588142597348
2027.0017671313567,17.777458623581833
2028.0018325806664,18.342629596454646
2029.0018980299758,18.910755194245223
2030.0019634792852,19.481718713188286
2031.0020289285949,20.05536703007142
2032.0020943779043,20.63153174011418
2033.0021598272137,21.210080824686656
2034.0022252765234,21.790816740033396
2035.0022907258328,22.373764042657875
2036.0023561751423,22.959121796858355
2037.002421624452,23.546837949038025
2038.0024870737614,24.136696541469178
2039.0025525230708,24.728333106329313
2040.0026179723804,25.321542800127563
2041.0026834216899,25.916586978781336
2042.0027488709993,26.5134132856499
2043.002814320309,27.111919602323393
2044.0028797696184,27.71178050391546
2045.0029452189278,28.312578846021925
2046.0030106682375,28.914271906221565
2047.003076117547,29.51682269691111
2048.0031415668564,30.12025119187091
2049.003207016166,30.72446791937214
2050.0032724654757,31.329505284976058
2051.003337914785,31.93534554968545
2052.0034033640945,32.54159450247045
2053.003468813404,33.14786166900221
2054.0035342627134,33.75355605963225
2055.003599712023,34.358361427678325
2056.0036651613327,34.96235283912947
2057.003730610642,35.565460073480445
2058.0037960599516,36.167579085285
2059.0038615092612,36.7681535173895
2060.0039269585704,37.366630328090274
2061.00399240788,37.962484097383964
2062.0040578571898,38.55522836205501
2063.004123306499,39.144916945684216
2064.0041887558086,39.73175299104221
2065.0042542051183,40.31594319099506
2066.0043196544275,40.897313082814655
2067.004385103737,41.475481061445905
2068.004450553047,42.05015774542567
2069.004516002356,42.62128445679348
2070.0045814516657,43.18915198524402
2071.0046469009753,43.75376482299787
2072.0047123502845,44.314994406187914
2073.004777799594,44.87268029095202
2074.004843248904,45.426743745542325
2075.004908698213,45.97728921193174
2076.0049741475227,46.52429417555458
2077.0050395968324,47.06755410693722
2078.0051050461416,47.60673348487859
2079.0051704954512,48.14189135364908
2080.005235944761,48.6730419926441
2081.00530139407,49.20000179018672
2082.0053668433798,49.722583856585395
2083.0054322926894,50.24048301625012
2084.0054977419986,50.75326255251342
2085.0055631913083,51.260567651499194
2086.005628640618,51.76207304176586
2087.005694089927,52.257461729686455
2088.005759539237,52.74658752229279
2089.0058249885465,53.2292504204982
2090.0058904378557,53.70521444943579
2091.0059558871653,54.174325118223436
2092.006021336475,54.63669152909665
2093.0060867857846,55.09249088244956
2094.006152235094,55.542043148780216
2095.0062176844035,55.98515135479112
2096.0062831337127,56.42143588364364
2097.0063485830224,56.850739442410216
2098.006414032332,57.273057472326805
2099.0064794816417,57.68862426023824
2100.006544930951,58.09758855229341
2101.0066103802606,58.49992516773595
2102.00667582957,58.89568405907456
2103.0067412788794,59.284661707423304
2104.006806728189,59.66671293585718
2105.0068721774987,60.04189249242286
2106.006937626808,60.410207521703136
2107.0070030761176,60.77175132198783
2108.0070685254273,61.12655003369279
2109.0071339747365,61.47439870491648
2110.007199424046,61.81525629613343
2111.007264873356,62.14884617026852
2112.007330322665,62.47482014361864
2113.0073957719746,62.79273318290544
2114.0074612212843,63.10222773192431
2115.0075266705935,63.403214363149495
2116.007592119903,63.69581083482864
2117.007657569213,63.98003131682559
2118.007723018522,64.25556424144774
2119.0077884678317,64.52234641351946
2120.0078539171413,64.78028576248516
2121.0079193664506,65.02917753409308
2122.00798481576,65.2693341418122
2123.00805026507,65.50080897694484
2124.008115714379,65.7235130494918
2125.0081811636887,65.93724711244613
2126.0082466129984,66.14184733271244
2127.0083120623076,66.33767830135024
2128.0083775116173,66.52530266434137
2129.008442960927,66.7048541623378
2130.008508410236,66.8763015691806
2131.008573859546,67.03963052898975
2132.0086393088554,67.19463991443055
2133.0087047581646,67.34142367522978
2134.0087702074743,67.48011242153314
2135.008835656784,67.61045661881327
2136.008901106093,67.73222867191095
2137.008966555403,67.84539654779172
2138.0090320047125,67.94990768972286
2139.0090974540217,68.04587077230123
2140.0091629033313,68.13341911326495
2141.009228352641,68.2124104187981
2142.00929380195,68.28315849287316
2143.00935925126,68.34594723812339
2144.0094247005695,68.40063083119117
2145.0094901498787,68.44721177859333
2146.0095555991884,68.48564960038144
2147.009621048498,68.51612915834504
2148.0096864978073,68.5391743059253
2149.009751947117,68.554865083258
2150.0098173964266,68.56284087103322
2151.009882845736,68.56269963658464
2152.0099482950454,68.55399047453002
2153.010013744355,68.53658821997072
2154.0100791936648,68.51044499760879
2155.010144642974,68.47529694333382
2156.0102100922836,68.43076023175648
2157.010275541593,68.37704908459797
2158.0103409909025,68.31452858064682
2159.010406440212,68.24341841991793
2160.010471889522,68.1638144521087
2161.010537338831,68.07551721760194
2162.0106027881407,67.97808923174722
2163.01066823745,67.87143295199299
2164.0107336867595,67.75559468577919
2165.010799136069,67.63039316298821
2166.010864585379,67.49586692151264
2167.010930034688,67.3519346748816
2168.0109954839977,67.19855376725579
2169.0110609333074,67.03599647717424
2170.0111263826166,66.86452783866433
2171.011191831926,66.68433900337409
2172.011257281236,66.49523255993896
2173.011322730545,66.29682286363123
2174.0113881798547,66.08917350697568
2175.0114536291644,65.87218001266274
2176.0115190784736,65.6457824957157
2177.0115845277833,65.41041335291698
2178.011649977093,65.1664388802636
2179.011715426402,64.91402654551382
2180.011780875712,64.6532952869228
2181.0118463250215,64.38399571682953
2182.0119117743307,64.10577585250392
2183.0119772236403,63.818499114829464
2184.01204267295,63.52216467564757
2185.012108122259,63.21693114611925
2186.012173571569,62.90294108163675
2187.0122390208785,62.58015346216986
2188.0123044701877,62.24839135147023
2189.0123699194974,61.90733549604028
2190.012435368807,61.55669824416274
2191.012500818116,61.19645921446547
2192.012566267426,60.82680379276756
2193.0126317167355,60.44790478424931
2194.0126971660447,60.05981114969929
2195.0127626153544,59.662417931366065
2196.012828064664,59.255775652218375
2197.0128935139733,58.84025871702094
2198.012958963283,58.41635575296968
2199.0130244125926,57.984806428469646
2200.013089861902,57.54627130206265
2201.0131553112114,57.10076465813468
2202.013220760521,56.648058385190694
2203.0132862098303,56.1879131645229
2204.01335165914,55.72069050077893
2205.0134171084496,55.24710021580739
2206.013482557759,54.76751007284559
2207.0135480070685,54.28137146895298
2208.013613456378,53.787977900745624
2209.0136789056874,53.286790788030785
2210.013744354997,52.7778209569118
2211.0138098043067,52.26169215657324
2212.013875253616,51.73889442283413
2213.0139407029255,51.20976066747809
2214.014006152235,50.674256873932784
2215.0140716015444,50.132306950968335
2216.014137050854,49.58400157107651
2217.0142025001637,49.029512902836466
2218.014267949473,48.469165143546405
2219.0143333987826,47.903232380625425
2220.0143988480922,47.33188070261687
2221.014464297402,46.75493961539922
2222.014529746711,46.17273378890922
2223.0145951960208,45.585386050752774
2224.01466064533,44.9925056723047
2225.0147260946396,44.39430730693083
2226.0147915439493,43.791019593852965
2227.014856993259,43.18282378751833
2228.014922442568,42.57001626314014
2229.014987891878,41.952299471820005
2230.015053341187,41.32939581456296
2231.0151187904967,40.7015025064792
2232.0151842398063,40.068825327309405
2233.015249689116,39.43167405296714
2234.015315138425,38.79037285288204
2235.015380587735,38.14520403025246
2236.0154460370445,37.49639649964802
2237.0155114863537,36.844001681678954
2238.0155769356634,36.18791851835138
2239.015642384973,35.52789082924312
2240.0157078342822,34.86370304314656
2241.015773283592,34.19538917529342
2242.0158387329016,33.5233596006763
2243.0159041822108,32.84813428997548
2244.0159696315204,32.1698118271107
2245.01603508083,31.488522071806635
2246.0161005301393,30.80407559609909
2247.016165979449,30.116360518732787
2248.0162314287586,29.425767910438076
2249.016296878068,28.732541773914633
2250.0163623273775,28.03665478941632
2251.016427776687,27.338001912863028
2252.0164932259963,26.63665494927041
2253.016558675306,25.932619645904317
2254.0166241246156,25.226152761403288
2255.016689573925,24.517578587009837
2256.0167550232345,23.807055506040484
2257.016820472544,23.09524074597665
2258.0168859218534,22.382969230193734
2259.016951371163,21.67050461252652
2260.0170168204727,20.957427482021938
2261.017082269782,20.243189987728062
2262.0171477190916,19.52763548505054
2263.017213168401,18.811046107348385
2264.0172786177104,18.093682921644024
2265.01734406702,17.375369761259208
2266.0174095163297,16.655883075140167
2267.017474965639,15.935146764172055
2268.0175404149486,15.21338360362831
2269.0176058642583,14.490927215473478
2270.0176713135675,13.767697457778654
2271.017736762877,13.04359772534389
2272.017802212187,12.318556548479044
2273.017867661496,11.592686990614155
2274.0179331108056,10.866201473405875
2275.0179985601153,10.139668628036327
2276.018064009425,9.41381400823094
2277.018129458734,8.68917440765181
2278.018194908044,7.9659525256129955
2279.018260357353,7.2441131964330205
2280.0183258066627,6.523807386319995
2281.0183912559723,5.805284687764479
2282.018456705282,5.088788570787481
2283.018522154591,4.374557439646957
2284.018587603901,3.6623132559084093
2285.01865305321,2.9516407472919743
2286.0187185025197,2.242189708417082
2287.0187839518294,1.533985111674512
2288.018849401139,0.8274727335142876
2289.0189148504483,0.12291960518517832
2290.018980299758,-0.5792629931381945
2291.019045749067,-1.2788582267272923
2292.019111198377,-1.9759785451452747
2293.0191766476864,-2.670481665541972
2294.019242096996,-3.3623732809986104
2295.0193075463053,-4.051548381409532
2296.019372995615,-4.737958005029648
2297.019438444924,-5.42160235077143
2298.019503894234,-6.1022975571585
2299.0195693435435,-6.779775934975369
2300.019634792853,-7.4537740364849565
2301.0197002421623,-8.124250068583656
2302.019765691472,-8.791425176085694
2303.0198311407817,-9.455543943696341
2304.019896590091,-10.116759668876114
2305.0199620394005,-10.774965649604889
2306.02002748871,-11.429841403942259
2307.0200929380194,-12.08102550716142
2308.020158387329,-12.728263096235327
2309.0202238366387,-13.371390078520388
2310.020289285948,-14.010757417648156
2311.0203547352576,-14.646759623578413
2312.0204201845672,-15.2795885204017
2313.0204856338764,-15.909071450674515
2314.020551083186,-16.534515438319225
2315.0206165324958,-17.15546989417589
2316.020681981805,-17.771615716229213
2317.0207474311146,-18.3830832282157
2318.0208128804243,-18.989878075691063
2319.0208783297335,-19.591598220033635
2320.020943779043,-20.187887103078392
2321.021009228353,-20.778519614696716
2322.021074677662,-21.363452090975354
2323.0211401269717,-21.94276417844212
2324.0212055762813,-22.51653057095059
2325.0212710255905,-23.084863754486477
2326.0213364749,-23.647737452368066
2327.02140192421,-24.20485505814371
2328.021467373519,-24.755859566751674
2329.0215328228287,-25.300662287994662
2330.0215982721384,-25.839549216338067
2331.0216637214476,-26.372637735062327
2332.021729170757,-26.900271937531393
2333.021794620067,-27.422723044845934
2334.021860069376,-27.93996997671356
2335.0219255186857,-28.452043421759942
2336.0219909679954,-28.958866891514834
2337.0220564173046,-29.460504977219003
2338.0221218666143,-29.957003707559434
2339.022187315924,-30.44830813459231
2340.022252765233,-30.93422762650297
2341.022318214543,-31.414571884139587
2342.0223836638525,-31.88906063542903
2343.022449113162,-32.357491146953
2344.0225145624713,-32.81981916141011
2345.022580011781,-33.27605525537777
2346.02264546109,-33.726112598994675
2347.0227109104,-34.16983918420168
2348.0227763597095,-34.60708610572491
2349.022841809019,-35.03782446147063
2350.0229072583284,-35.46181402193688
2351.022972707638,-35.87873022481124
2352.023038156947,-36.28853967954378
2353.023103606257,-36.69153587021714
2354.0231690555665,-37.088078468083395
2355.023234504876,-37.47811970540683
2356.0232999541854,-37.86166988834006
2357.023365403495,-38.23865193572195
2358.0234308528043,-38.60893521229161
2359.023496302114,-38.972676599290736
2360.0235617514236,-39.32968830829537
