time,control
30800.0,-3.6207707427485055e-05
30801.000080651665,-3.3046477080711276e-05
30802.00016130333,-3.2042488788333406e-05
30803.000241954996,-3.3122186879021304e-05
30804.000322606662,-3.477839296908347e-05
30805.000403258327,-3.5879447088202695e-05
30806.000483909993,-3.672097653629878e-05
30807.00056456166,-3.643630215462771e-05
30808.000645213324,-3.516119096131956e-05
30809.00072586499,-3.491449309187016e-05
30810.000806516655,-3.7536511985265864e-05
30811.00088716832,-4.252319947273038e-05
30812.000967819986,-4.8445462626867575e-05
30813.00104847165,-5.406613270516762e-05
30814.001129123317,-5.840216859658787e-05
30815.001209774982,-6.164015716270731e-05
30816.001290426648,-6.339983993765428e-05
30817.001371078313,-6.185295525773103e-05
30818.00145172998,-5.6796107497514785e-05
30819.001532381644,-5.158122085292078e-05
30820.00161303331,-4.886870665416707e-05
30821.001693684975,-4.714361301931938e-05
30822.00177433664,-4.548069727052135e-05
30823.001854988306,-4.451453967108041e-05
30824.00193563997,-4.4411747456514684e-05
30825.002016291637,-4.349525350017314e-05
30826.002096943303,-4.152821837629058e-05
30827.002177594968,-4.039377444880439e-05
30828.002258246634,-4.2257213654881695e-05
30829.0023388983,-4.709532704807854e-05
30830.002419549965,-5.228263759162363e-05
30831.00250020163,-5.6599612304221186e-05
30832.002580853296,-6.0107463906945694e-05
30833.00266150496,-6.34308954423105e-05
30834.002742156626,-6.637802716457194e-05
30835.002822808292,-6.870171502730465e-05
30836.002903459957,-7.169246764855857e-05
30837.002984111623,-7.679840986261132e-05
30838.00306476329,-8.291568201387794e-05
30839.003145414954,-8.726038468339495e-05
30840.00322606662,-8.750915463188104e-05
30841.003306718285,-8.38857322329097e-05
30842.00338736995,-7.885780001937217e-05
30843.003468021616,-7.519755179446656e-05
30844.00354867328,-7.561548245765473e-05
30845.003629324947,-8.059944061672119e-05
30846.003709976612,-8.700065585546206e-05
30847.003790628278,-9.073680535266515e-05
30848.003871279943,-9.124496939034998e-05
30849.00395193161,-9.109651903666564e-05
30850.004032583274,-9.311939687935841e-05
30851.00411323494,-9.822148624420002e-05
30852.004193886605,-0.00010668869218736226
30853.00427453827,-0.0001159113733443801
30854.004355189936,-0.00012118544748353211
30855.0044358416,-0.00011984911927011247
30856.004516493267,-0.0001148672069001869
30857.004597144933,-0.00011236976403517247
30858.004677796598,-0.00011555214023603328
30859.004758448264,-0.00012207097713087665
30860.00483909993,-0.00012834163228291813
30861.004919751595,-0.00013389894261817134
30862.00500040326,-0.00013999077242852795
30863.005081054926,-0.0001459419899810291
30864.00516170659,-0.00015055341834026572
30865.005242358253,-0.0001535119902322028
30866.00532300992,-0.0001545773630599749
30867.005403661584,-0.00015308962829408519
30868.00548431325,-0.0001494467442131273
30869.005564964915,-0.00014461158353414882
30870.00564561658,-0.0001398237338847676
30871.005726268246,-0.00013760477813214056
30872.00580691991,-0.00014005962522098555
30873.005887571577,-0.00014430272015985361
30874.005968223242,-0.00014612197024614377
30875.006048874908,-0.00014421468298685214
30876.006129526573,-0.0001405511459896215
30877.00621017824,-0.00013517148194841692
30878.006290829904,-0.00012733348890214951
30879.00637148157,-0.00011790981777039605
30880.006452133235,-0.0001094933778545551
30881.0065327849,-0.00010482157494214736
30882.006613436566,-0.00010499406582082044
30883.00669408823,-0.00010846218877774847
30884.006774739897,-0.00011100460858679387
30885.006855391563,-0.00010966803448567966
