time,pred
750,-0.5200938016125733
751,-0.5212929110644982
752,-0.5208910642846966
753,-0.5215781158202695
754,-0.5211442950086099
755,-0.5199918608783409
756,-0.5211830078348064
757,-0.5207848376029538
758,-0.5214668157414896
759,-0.5210378598283852
760,-0.5199075280412578
761,-0.5210888212913083
762,-0.5206951740102274
763,-0.5213700961183633
764,-0.5209469363554373
765,-0.519857329725604
766,-0.5210172775105936
767,-0.5206321906160439
768,-0.5212930009230032
769,-0.5208806977705497
770,-0.5198282244519693
771,-0.5209659170221413
772,-0.5205890104635611
773,-0.5212360010580558
774,-0.5208330520567483
775,-0.5198080967973794
776,-0.5209335253103629
777,-0.5205602035955924
778,-0.5211996802267618
779,-0.5208008497657077
780,-0.5197804138525381
781,-0.5209044800238151
782,-0.5205303200659341
783,-0.5211702197493808
784,-0.5207692379028893
785,-0.5197294936613578
786,-0.5208647617277689
787,-0.5204861372412937
788,-0.521134197142849
789,-0.5207247866073658
790,-0.5196709999022073
791,-0.5208207577170627
792,-0.5204372996361352
793,-0.5210935605445911
794,-0.5206770579288917
795,-0.5196381419600742
796,-0.5207922452957726
797,-0.5204077495018055
798,-0.5210659186314064
799,-0.5206499620429116
800,-0.519584178355465
801,-0.520743025628667
802,-0.5203569809864479
803,-0.5210185571662026
804,-0.5206013928992146
805,-0.5194952023902942
806,-0.5206674019764381
807,-0.5202768965712624
808,-0.5209464441878193
809,-0.5205224853622188
810,-0.5193999688099342
811,-0.5205803438178139
812,-0.5201877962691182
813,-0.5208608013259639
814,-0.5204340712576685
815,-0.5192934199324685
816,-0.5204735409361714
817,-0.5200814109908809
818,-0.5207534925490198
819,-0.5203275792469759
820,-0.5191687356573933
821,-0.5203479033576717
822,-0.5199563400297937
823,-0.5206273310055514
824,-0.5202012295032808
825,-0.5190295678245296
826,-0.5202103750258265
827,-0.5198180191387911
828,-0.5204894179607699
829,-0.5200624542787239
830,-0.518904616072732
831,-0.5200819485058565
832,-0.5196910733486483
833,-0.520360179479377
834,-0.5199347444633098
835,-0.5187946073879977
836,-0.5199667448307345
837,-0.5195787625863716
838,-0.5202436157325359
839,-0.5198214028461849
840,-0.5187217230106661
841,-0.5198792296006843
842,-0.5194970675567241
843,-0.520151254950372
844,-0.5197381348530041
845,-0.5187006073548958
846,-0.5198265620330424
847,-0.5194562051876461
848,-0.5200905175129162
849,-0.519693519019144
850,-0.5187045641997905
851,-0.5198041174992001
852,-0.5194429726520764
853,-0.5200611008634738
854,-0.519675435198948
855,-0.5187742088421261
856,-0.5198454828182446
857,-0.519494201087015
858,-0.5200941578284951
859,-0.5197212498096796
860,-0.5189100475231396
861,-0.5199464215269259
862,-0.5196068898574563
863,-0.5201856892017694
864,-0.5198284433965253
865,-0.5190996779432467
866,-0.5201029793159219
867,-0.5197740595249506
868,-0.5203337119702863
869,-0.5199902702613093
870,-0.5193679944411965
871,-0.5203380386738153
872,-0.5200198339108991
873,-0.5205602694792963
874,-0.5202314724750002
875,-0.5197315614132257
876,-0.5206654714231062
877,-0.5203594018264033
878,-0.5208790769404849
879,-0.520567351523567
880,-0.5201885746602583
881,-0.5210837174697138
882,-0.5207905044383486
883,-0.5212883293067702
884,-0.5209948435693805
885,-0.5207459379477717
886,-0.5216018428630312
887,-0.5213217675124892
888,-0.5217971816927021
889,-0.5215221005741272
890,-0.5213782658404787
891,-0.5221996843253859
892,-0.5219301000505512
893,-0.5223867851558838
894,-0.5221262969965922
895,-0.5220540105735548
896,-0.5228524223238056
897,-0.5225883680645141
898,-0.5230341949458109
899,-0.5227808118859428
900,-0.5227468028932636
901,-0.5235457974735412
902,-0.5232780971522318
903,-0.5237281681100029
904,-0.5234698859986525
905,-0.5234248000446472
906,-0.5242438116068827
907,-0.5239654542008537
908,-0.5244320837792616
909,-0.5241599414321005
910,-0.5240738787646281
911,-0.5249271155396599
912,-0.5246334878739577
913,-0.525125238654238
914,-0.524833695721674
915,-0.5246959687272209
916,-0.5255921689805251
917,-0.5252811644049704
918,-0.5258019731760503
919,-0.5254900817431248
920,-0.5252823440369826
921,-0.5262227389784873
922,-0.525894121956873
923,-0.5264445309199132
924,-0.5261138183782598
925,-0.5258197519751608
926,-0.5268022583246709
927,-0.5264574055231847
928,-0.5270360214422246
929,-0.5266877177148926
930,-0.5262957976580144
931,-0.5273188714541234
932,-0.5269586546133062
933,-0.5275635483652222
934,-0.5271987460852826
935,-0.5267433290041722
936,-0.5277919275472661
937,-0.527422166147815
938,-0.5280436419249738
939,-0.5276697822403006
940,-0.5271584493825933
941,-0.5282226565271485
942,-0.527846946597215
943,-0.5284790345024161
944,-0.5280994738600433
945,-0.5275412562280762
946,-0.5286180518866742
947,-0.5282367416214041
948,-0.5288774336836517
949,-0.5284923676274794
950,-0.5279103063346112
951,-0.5289971180748038
952,-0.5286107028982818
953,-0.5292587045453566
954,-0.5288692210655517
955,-0.5282475896667532
956,-0.5293492044470489
957,-0.5289556745313185
958,-0.5296152924042052
959,-0.529217363496228
960,-0.5285659398100555
961,-0.5296841028951186
962,-0.5292837117653197
963,-0.5299546133474549
964,-0.5295482518641648
965,-0.5289033416532057
966,-0.5300273393135375
967,-0.5296242248014649
968,-0.5302990915744004
969,-0.5298923483659149
970,-0.529276738021881
971,-0.5303931843237122
972,-0.5299923064677414
973,-0.5306638708878876
974,-0.5302628192708337
975,-0.5296638618902405
976,-0.5307725908724961
977,-0.5303740135003449
978,-0.5310419711873376
979,-0.5306452959979092
980,-0.5300926210848984
981,-0.5311898222733856
982,-0.5307946715161646
983,-0.5314557403529202
984,-0.5310656763322115
985,-0.5305593243409515
986,-0.5316376004025781
987,-0.5312481969798123
988,-0.5318989492661714
989,-0.5315178088729419
990,-0.5310294542119348
991,-0.5320981592143094
992,-0.5317100621468782
993,-0.5323574595038928
994,-0.5319788613176998
995,-0.531530365368179
996,-0.5325920916802644
997,-0.5322046927993335
998,-0.5328501024103817
999,-0.5324734091233047
1000,-0.53206119310925
1001,-0.5331169418876208
1002,-0.5327301778650936
1003,-0.5333748697708877
1004,-0.5329996219603186
1005,-0.5326259188239612
1006,-0.5336807527399715
1007,-0.5332931518029006
1008,-0.5339394083944922
1009,-0.5335637970974915
1010,-0.5332089223719295
1011,-0.5342692970703872
1012,-0.5338780752150183
1013,-0.5345294519474976
1014,-0.5341511284503042
1015,-0.5337698697518142
1016,-0.5348455182043677
1017,-0.5344461842587463
1018,-0.5351098095568716
1019,-0.5347226802040308
1020,-0.5342619291273718
1021,-0.5353701158574097
1022,-0.5349559103640615
1023,-0.535643452756521
1024,-0.5352371452919721
1025,-0.5346978946736328
1026,-0.5358500396403372
1027,-0.535417908780691
1028,-0.5361348508469342
1029,-0.5357058456159154
1030,-0.5350976502093374
1031,-0.5362882558037012
1032,-0.5358406423203229
1033,-0.5365830471730748
1034,-0.5361369702633112
1035,-0.5354662481476038
1036,-0.5366856573693036
1037,-0.5362267306066075
1038,-0.5369888994510859
1039,-0.5365315521686043
1040,-0.5358158467880964
1041,-0.5370594074941197
1042,-0.5365914556797236
1043,-0.5373694742648567
1044,-0.5369039826980153
1045,-0.5361633112645665
1046,-0.5374172780330866
1047,-0.5369458044497932
1048,-0.5377302818885366
1049,-0.5372629430246326
1050,-0.5365144464786737
1051,-0.5377666796176399
1052,-0.5372957044234792
1053,-0.5380788114023182
1054,-0.5376150526205827
1055,-0.5368736232249702
1056,-0.5381150298705617
1057,-0.5376469757509205
1058,-0.5384240664641191
1059,-0.5379665670340134
1060,-0.5372362785926381
1061,-0.5384645726633045
1062,-0.5379999198118974
1063,-0.5387706932966781
1064,-0.5383180234525287
1065,-0.5376191403818104
1066,-0.5388350404898454
1067,-0.5383736667578293
1068,-0.5391382429692828
1069,-0.538689728178145
1070,-0.5380710877577592
1071,-0.5392689881270004
1072,-0.5388132784459674
1073,-0.5395677045956865
1074,-0.539127922828723
1075,-0.5385802564566208
1076,-0.5397592637631976
1077,-0.5393093780652299
1078,-0.5400536425667296
1079,-0.5396227107347373
1080,-0.5391195867154681
1081,-0.5402851061002031
1082,-0.5398383505898009
1083,-0.5405760870279197
1084,-0.5401503875105057
1085,-0.5396842912808671
1086,-0.5408426292496215
1087,-0.540396081000698
1088,-0.5411317183820877
1089,-0.5407076733664405
1090,-0.5402676232414733
1091,-0.5414255128206138
1092,-0.540976925119606
1093,-0.5417149322584999
1094,-0.5412888327274473
1095,-0.5408618912996177
1096,-0.5420232250539933
1097,-0.5415712850645912
1098,-0.5423136153850706
1099,-0.5418841407098703
1100,-0.5414905979482804
1101,-0.5426509039954078
1102,-0.542197267118469
1103,-0.5429407522478037
1104,-0.5425118322255876
1105,-0.542151953513993
1106,-0.5433077612552794
1107,-0.5428537294664316
1108,-0.5435968751790788
1109,-0.5431705255231271
1110,-0.5428414145145567
1111,-0.5439945027627878
1112,-0.5435394759061601
1113,-0.5442835230550179
1114,-0.5438587266753087
1115,-0.5435829326906138
1116,-0.5447271580579546
1117,-0.5442740459164986
1118,-0.5450144011328587
1119,-0.5445950045949092
1120,-0.5443840737226274
1121,-0.5455071468076119
1122,-0.5450605351279149
1123,-0.5457894220715632
1124,-0.5453815604295719
1125,-0.5452516216954598
1126,-0.5463459688971409
1127,-0.5459081545239558
1128,-0.5466215158548343
1129,-0.5462275330395563
1130,-0.5461799699614415
1131,-0.547247172868835
1132,-0.5468169594850528
1133,-0.5475160662503107
1134,-0.5471338954482695
1135,-0.5471539512044062
1136,-0.5482021118249881
1137,-0.5477756444783075
1138,-0.5484665957008025
1139,-0.5480906426689697
1140,-0.5481614018526065
1141,-0.5492021028370722
1142,-0.548774811318936
1143,-0.5494653045914245
1144,-0.5490891820313499
1145,-0.549188870605932
1146,-0.5502347078834197
1147,-0.5498018324158264
1148,-0.5504995471360252
1149,-0.5501178235241774
1150,-0.5502348270927092
1151,-0.5512906372330261
1152,-0.550850439679818
1153,-0.5515585869976881
1154,-0.5511700121271628
1155,-0.5512812793037963
1156,-0.5523546224953697
1157,-0.5519043535420302
1158,-0.5526282397615927
1159,-0.5522296522736174
1160,-0.5523242241265343
